Treatment Function Code,Metric,Category,Waiting Bands,Count
Gastroenterology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,14410
Gastroenterology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8085
Gastroenterology Service,Ethnicity,C: Any other white background,Over 52 Weeks,400
Gastroenterology Service,Ethnicity,C: Any other white background,Total,22940
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,685
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,400
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,20
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Total,1100
Gastroenterology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,395
Gastroenterology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,210
Gastroenterology Service,Ethnicity,E: White and Black African,Over 52 Weeks,15
Gastroenterology Service,Ethnicity,E: White and Black African,Total,615
Gastroenterology Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,595
Gastroenterology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,315
Gastroenterology Service,Ethnicity,F: White and Asian,Over 52 Weeks,15
Gastroenterology Service,Ethnicity,F: White and Asian,Total,925
Gastroenterology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1540
Gastroenterology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,815
Gastroenterology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,40
Gastroenterology Service,Ethnicity,G: Any other mixed background,Total,2405
Gastroenterology Service,Ethnicity,H: Indian,Unknown Clock Start,25
Gastroenterology Service,Ethnicity,H: Indian,01 To 18 Weeks,6945
Gastroenterology Service,Ethnicity,H: Indian,18 To 52 Weeks,3375
Gastroenterology Service,Ethnicity,H: Indian,Over 52 Weeks,170
Gastroenterology Service,Ethnicity,H: Indian,Total,10510
Gastroenterology Service,Ethnicity,J: Pakistani,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,5450
Gastroenterology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3275
Gastroenterology Service,Ethnicity,J: Pakistani,Over 52 Weeks,180
Gastroenterology Service,Ethnicity,J: Pakistani,Total,8910
Gastroenterology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2315
Gastroenterology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1255
Gastroenterology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,70
Gastroenterology Service,Ethnicity,K: Bangladeshi,Total,3645
Gastroenterology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,40
Gastroenterology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5270
Gastroenterology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2690
Gastroenterology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,145
Gastroenterology Service,Ethnicity,L: Any other Asian background,Total,8150
Gastroenterology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2535
Gastroenterology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1250
Gastroenterology Service,Ethnicity,M: Caribbean,Over 52 Weeks,65
Gastroenterology Service,Ethnicity,M: Caribbean,Total,3855
Gastroenterology Service,Ethnicity,N: African,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,N: African,01 To 18 Weeks,4050
Gastroenterology Service,Ethnicity,N: African,18 To 52 Weeks,2075
Gastroenterology Service,Ethnicity,N: African,Over 52 Weeks,110
Gastroenterology Service,Ethnicity,N: African,Total,6240
Gastroenterology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1960
Gastroenterology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1000
Gastroenterology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,55
Gastroenterology Service,Ethnicity,P: Any other Black background,Total,3025
Gastroenterology Service,Ethnicity,R: Chinese,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,R: Chinese,01 To 18 Weeks,1055
Gastroenterology Service,Ethnicity,R: Chinese,18 To 52 Weeks,605
Gastroenterology Service,Ethnicity,R: Chinese,Over 52 Weeks,25
Gastroenterology Service,Ethnicity,R: Chinese,Total,1695
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,15
Gastroenterology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2580
Gastroenterology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1320
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,70
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Total,3985
Gastroenterology Service,Ethnicity,Z: Not stated,Unknown Clock Start,40
Gastroenterology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9400
Gastroenterology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,4960
Gastroenterology Service,Ethnicity,Z: Not stated,Over 52 Weeks,260
Gastroenterology Service,Ethnicity,Z: Not stated,Total,14660
Gastroenterology Service,IMD,1,Unknown Clock Start,15
Gastroenterology Service,IMD,1,01 To 18 Weeks,24120
Gastroenterology Service,IMD,1,18 To 52 Weeks,13910
Gastroenterology Service,IMD,1,Over 52 Weeks,865
Gastroenterology Service,IMD,1,Total,38910
Gastroenterology Service,IMD,10,Unknown Clock Start,220
Gastroenterology Service,IMD,10,01 To 18 Weeks,19715
Gastroenterology Service,IMD,10,18 To 52 Weeks,11140
Gastroenterology Service,IMD,10,Over 52 Weeks,620
Gastroenterology Service,IMD,10,Total,31695
Gastroenterology Service,IMD,2,Unknown Clock Start,25
Gastroenterology Service,IMD,2,01 To 18 Weeks,25015
Gastroenterology Service,IMD,2,18 To 52 Weeks,13565
Gastroenterology Service,IMD,2,Over 52 Weeks,760
Gastroenterology Service,IMD,2,Total,39370
Gastroenterology Service,IMD,3,Unknown Clock Start,75
Gastroenterology Service,IMD,3,01 To 18 Weeks,24420
Gastroenterology Service,IMD,3,18 To 52 Weeks,13230
Gastroenterology Service,IMD,3,Over 52 Weeks,755
Gastroenterology Service,IMD,3,Total,38485
Gastroenterology Service,IMD,4,Unknown Clock Start,60
Gastroenterology Service,IMD,4,01 To 18 Weeks,23930
Gastroenterology Service,IMD,4,18 To 52 Weeks,13110
Gastroenterology Service,IMD,4,Over 52 Weeks,785
Gastroenterology Service,IMD,4,Total,37885
Gastroenterology Service,IMD,5,Unknown Clock Start,45
Gastroenterology Service,IMD,5,01 To 18 Weeks,23400
Gastroenterology Service,IMD,5,18 To 52 Weeks,12600
Gastroenterology Service,IMD,5,Over 52 Weeks,665
Gastroenterology Service,IMD,5,Total,36705
Gastroenterology Service,IMD,6,Unknown Clock Start,70
Gastroenterology Service,IMD,6,01 To 18 Weeks,23230
Gastroenterology Service,IMD,6,18 To 52 Weeks,12560
Gastroenterology Service,IMD,6,Over 52 Weeks,725
Gastroenterology Service,IMD,6,Total,36585
Gastroenterology Service,IMD,7,Unknown Clock Start,95
Gastroenterology Service,IMD,7,01 To 18 Weeks,22625
Gastroenterology Service,IMD,7,18 To 52 Weeks,12425
Gastroenterology Service,IMD,7,Over 52 Weeks,670
Gastroenterology Service,IMD,7,Total,35810
Gastroenterology Service,IMD,8,Unknown Clock Start,95
Gastroenterology Service,IMD,8,01 To 18 Weeks,22625
Gastroenterology Service,IMD,8,18 To 52 Weeks,12105
Gastroenterology Service,IMD,8,Over 52 Weeks,700
Gastroenterology Service,IMD,8,Total,35525
Gastroenterology Service,IMD,9,Unknown Clock Start,140
Gastroenterology Service,IMD,9,01 To 18 Weeks,21360
Gastroenterology Service,IMD,9,18 To 52 Weeks,11985
Gastroenterology Service,IMD,9,Over 52 Weeks,740
Gastroenterology Service,IMD,9,Total,34230
Gastroenterology Service,Sex,Female,Unknown Clock Start,500
Gastroenterology Service,Sex,Female,01 To 18 Weeks,127555
Gastroenterology Service,Sex,Female,18 To 52 Weeks,72595
Gastroenterology Service,Sex,Female,Over 52 Weeks,4280
Gastroenterology Service,Sex,Female,Total,204935
Gastroenterology Service,Sex,Male,Unknown Clock Start,350
Gastroenterology Service,Sex,Male,01 To 18 Weeks,97080
Gastroenterology Service,Sex,Male,18 To 52 Weeks,51035
Gastroenterology Service,Sex,Male,Over 52 Weeks,2750
Gastroenterology Service,Sex,Male,Total,151215
General Internal Medicine Service,Age,0-18 Years,01 To 18 Weeks,305
General Internal Medicine Service,Age,0-18 Years,18 To 52 Weeks,95
General Internal Medicine Service,Age,0-18 Years,Over 52 Weeks,*
General Internal Medicine Service,Age,0-18 Years,Total,410
General Internal Medicine Service,Age,19-64 Years,Unknown Clock Start,25
General Internal Medicine Service,Age,19-64 Years,01 To 18 Weeks,10170
General Internal Medicine Service,Age,19-64 Years,18 To 52 Weeks,5200
General Internal Medicine Service,Age,19-64 Years,Over 52 Weeks,210
General Internal Medicine Service,Age,19-64 Years,Total,15605
General Internal Medicine Service,Age,Over 65 Years,Unknown Clock Start,30
General Internal Medicine Service,Age,Over 65 Years,01 To 18 Weeks,7365
General Internal Medicine Service,Age,Over 65 Years,18 To 52 Weeks,2775
General Internal Medicine Service,Age,Over 65 Years,Over 52 Weeks,105
General Internal Medicine Service,Age,Over 65 Years,Total,10280
General Internal Medicine Service,Ethnicity,99: Not known,01 To 18 Weeks,375
General Internal Medicine Service,Ethnicity,99: Not known,18 To 52 Weeks,220
General Internal Medicine Service,Ethnicity,99: Not known,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,99: Not known,Total,600
General Internal Medicine Service,Ethnicity,A: British,Unknown Clock Start,50
General Internal Medicine Service,Ethnicity,A: British,01 To 18 Weeks,12715
General Internal Medicine Service,Ethnicity,A: British,18 To 52 Weeks,5520
General Internal Medicine Service,Ethnicity,A: British,Over 52 Weeks,240
General Internal Medicine Service,Ethnicity,A: British,Total,18525
General Internal Medicine Service,Ethnicity,B: Irish,01 To 18 Weeks,120
General Internal Medicine Service,Ethnicity,B: Irish,18 To 52 Weeks,60
General Internal Medicine Service,Ethnicity,B: Irish,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,B: Irish,Total,180
General Internal Medicine Service,Ethnicity,C: Any other white background,01 To 18 Weeks,1235
General Internal Medicine Service,Ethnicity,C: Any other white background,18 To 52 Weeks,710
General Internal Medicine Service,Ethnicity,C: Any other white background,Over 52 Weeks,30
General Internal Medicine Service,Ethnicity,C: Any other white background,Total,1975
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,65
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,35
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,Total,100
General Internal Medicine Service,Ethnicity,E: White and Black African,01 To 18 Weeks,45
General Internal Medicine Service,Ethnicity,E: White and Black African,18 To 52 Weeks,15
General Internal Medicine Service,Ethnicity,E: White and Black African,Total,65
General Internal Medicine Service,Ethnicity,F: White and Asian,01 To 18 Weeks,50
General Internal Medicine Service,Ethnicity,F: White and Asian,18 To 52 Weeks,30
General Internal Medicine Service,Ethnicity,F: White and Asian,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,F: White and Asian,Total,80
General Internal Medicine Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,115
General Internal Medicine Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,80
General Internal Medicine Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,G: Any other mixed background,Total,195
General Internal Medicine Service,Ethnicity,H: Indian,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,H: Indian,01 To 18 Weeks,505
General Internal Medicine Service,Ethnicity,H: Indian,18 To 52 Weeks,215
General Internal Medicine Service,Ethnicity,H: Indian,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,H: Indian,Total,725
General Internal Medicine Service,Ethnicity,J: Pakistani,01 To 18 Weeks,250
General Internal Medicine Service,Ethnicity,J: Pakistani,18 To 52 Weeks,90
General Internal Medicine Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,J: Pakistani,Total,345
General Internal Medicine Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,170
General Internal Medicine Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,60
General Internal Medicine Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,K: Bangladeshi,Total,230
General Internal Medicine Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,395
General Internal Medicine Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,195
General Internal Medicine Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,15
General Internal Medicine Service,Ethnicity,L: Any other Asian background,Total,605
General Internal Medicine Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,M: Caribbean,01 To 18 Weeks,275
General Internal Medicine Service,Ethnicity,M: Caribbean,18 To 52 Weeks,105
General Internal Medicine Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,M: Caribbean,Total,385
General Internal Medicine Service,Ethnicity,N: African,01 To 18 Weeks,410
General Internal Medicine Service,Ethnicity,N: African,18 To 52 Weeks,170
General Internal Medicine Service,Ethnicity,N: African,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,N: African,Total,585
General Internal Medicine Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,200
General Internal Medicine Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,105
General Internal Medicine Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,P: Any other Black background,Total,310
General Internal Medicine Service,Ethnicity,R: Chinese,01 To 18 Weeks,110
General Internal Medicine Service,Ethnicity,R: Chinese,18 To 52 Weeks,45
General Internal Medicine Service,Ethnicity,R: Chinese,Total,155
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,200
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,90
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Total,300
General Internal Medicine Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,Z: Not stated,01 To 18 Weeks,805
General Internal Medicine Service,Ethnicity,Z: Not stated,18 To 52 Weeks,390
General Internal Medicine Service,Ethnicity,Z: Not stated,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,Z: Not stated,Total,1200
General Internal Medicine Service,IMD,1,01 To 18 Weeks,1335
General Internal Medicine Service,IMD,1,18 To 52 Weeks,370
General Internal Medicine Service,IMD,1,Over 52 Weeks,15
General Internal Medicine Service,IMD,1,Total,1715
General Internal Medicine Service,IMD,10,Unknown Clock Start,15
General Internal Medicine Service,IMD,10,01 To 18 Weeks,1545
General Internal Medicine Service,IMD,10,18 To 52 Weeks,695
General Internal Medicine Service,IMD,10,Over 52 Weeks,35
General Internal Medicine Service,IMD,10,Total,2290
General Internal Medicine Service,IMD,2,Unknown Clock Start,*
General Internal Medicine Service,IMD,2,01 To 18 Weeks,1730
General Internal Medicine Service,IMD,2,18 To 52 Weeks,760
General Internal Medicine Service,IMD,2,Over 52 Weeks,25
General Internal Medicine Service,IMD,2,Total,2520
General Internal Medicine Service,IMD,3,Unknown Clock Start,*
General Internal Medicine Service,IMD,3,01 To 18 Weeks,1960
General Internal Medicine Service,IMD,3,18 To 52 Weeks,890
General Internal Medicine Service,IMD,3,Over 52 Weeks,35
General Internal Medicine Service,IMD,3,Total,2890
General Internal Medicine Service,IMD,4,Unknown Clock Start,*
General Internal Medicine Service,IMD,4,01 To 18 Weeks,1990
General Internal Medicine Service,IMD,4,18 To 52 Weeks,925
General Internal Medicine Service,IMD,4,Over 52 Weeks,25
General Internal Medicine Service,IMD,4,Total,2945
General Internal Medicine Service,IMD,5,Unknown Clock Start,*
General Internal Medicine Service,IMD,5,01 To 18 Weeks,1925
General Internal Medicine Service,IMD,5,18 To 52 Weeks,955
General Internal Medicine Service,IMD,5,Over 52 Weeks,35
General Internal Medicine Service,IMD,5,Total,2920
General Internal Medicine Service,IMD,6,Unknown Clock Start,*
General Internal Medicine Service,IMD,6,01 To 18 Weeks,1860
General Internal Medicine Service,IMD,6,18 To 52 Weeks,875
General Internal Medicine Service,IMD,6,Over 52 Weeks,30
General Internal Medicine Service,IMD,6,Total,2765
General Internal Medicine Service,IMD,7,Unknown Clock Start,*
General Internal Medicine Service,IMD,7,01 To 18 Weeks,1825
General Internal Medicine Service,IMD,7,18 To 52 Weeks,880
General Internal Medicine Service,IMD,7,Over 52 Weeks,35
General Internal Medicine Service,IMD,7,Total,2740
General Internal Medicine Service,IMD,8,Unknown Clock Start,10
General Internal Medicine Service,IMD,8,01 To 18 Weeks,1720
General Internal Medicine Service,IMD,8,18 To 52 Weeks,840
General Internal Medicine Service,IMD,8,Over 52 Weeks,40
General Internal Medicine Service,IMD,8,Total,2610
General Internal Medicine Service,IMD,9,Unknown Clock Start,15
General Internal Medicine Service,IMD,9,01 To 18 Weeks,1725
General Internal Medicine Service,IMD,9,18 To 52 Weeks,765
General Internal Medicine Service,IMD,9,Over 52 Weeks,35
General Internal Medicine Service,IMD,9,Total,2540
General Internal Medicine Service,Sex,Female,Unknown Clock Start,30
General Internal Medicine Service,Sex,Female,01 To 18 Weeks,10530
General Internal Medicine Service,Sex,Female,18 To 52 Weeks,5175
General Internal Medicine Service,Sex,Female,Over 52 Weeks,230
General Internal Medicine Service,Sex,Female,Total,15960
General Internal Medicine Service,Sex,Male,Unknown Clock Start,25
General Internal Medicine Service,Sex,Male,01 To 18 Weeks,7015
General Internal Medicine Service,Sex,Male,18 To 52 Weeks,2865
General Internal Medicine Service,Sex,Male,Over 52 Weeks,95
General Internal Medicine Service,Sex,Male,Total,10000
General Surgery Service,Age,0-18 Years,Unknown Clock Start,*
General Surgery Service,Age,0-18 Years,01 To 18 Weeks,2215
General Surgery Service,Age,0-18 Years,18 To 52 Weeks,1435
General Surgery Service,Age,0-18 Years,Over 52 Weeks,115
General Surgery Service,Age,0-18 Years,Total,3765
General Surgery Service,Age,19-64 Years,Unknown Clock Start,230
General Surgery Service,Age,19-64 Years,01 To 18 Weeks,119030
General Surgery Service,Age,19-64 Years,18 To 52 Weeks,80225
General Surgery Service,Age,19-64 Years,Over 52 Weeks,6615
General Surgery Service,Age,19-64 Years,Total,206095
General Surgery Service,Age,Over 65 Years,Unknown Clock Start,165
General Surgery Service,Age,Over 65 Years,01 To 18 Weeks,68240
General Surgery Service,Age,Over 65 Years,18 To 52 Weeks,40645
General Surgery Service,Age,Over 65 Years,Over 52 Weeks,3230
General Surgery Service,Age,Over 65 Years,Total,112280
General Surgery Service,Ethnicity,99: Not known,Unknown Clock Start,*
General Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,5595
General Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,3030
General Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,215
General Surgery Service,Ethnicity,99: Not known,Total,8845
General Surgery Service,Ethnicity,A: British,Unknown Clock Start,320
General Surgery Service,Ethnicity,A: British,01 To 18 Weeks,137885
General Surgery Service,Ethnicity,A: British,18 To 52 Weeks,86345
General Surgery Service,Ethnicity,A: British,Over 52 Weeks,6985
General Surgery Service,Ethnicity,A: British,Total,231535
General Surgery Service,Ethnicity,B: Irish,Unknown Clock Start,*
General Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,1065
General Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,740
General Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,70
General Surgery Service,Ethnicity,B: Irish,Total,1880
General Surgery Service,Ethnicity,C: Any other white background,Unknown Clock Start,10
General Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,11930
General Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8910
General Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,730
General Surgery Service,Ethnicity,C: Any other white background,Total,21585
General Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,600
General Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,380
General Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,35
General Surgery Service,Ethnicity,D: White and Black Caribbean,Total,1015
General Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,305
General Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,230
General Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,25
General Surgery Service,Ethnicity,E: White and Black African,Total,560
General Surgery Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
General Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,400
General Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,265
General Surgery Service,Ethnicity,F: White and Asian,Over 52 Weeks,25
General Surgery Service,Ethnicity,F: White and Asian,Total,695
General Surgery Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
General Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1150
General Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,825
General Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,65
General Surgery Service,Ethnicity,G: Any other mixed background,Total,2040
General Surgery Service,Ethnicity,H: Indian,Unknown Clock Start,*
General Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,5230
General Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,3480
General Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,260
General Surgery Service,Ethnicity,H: Indian,Total,8975
General Surgery Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
General Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4115
General Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,2770
General Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,185
General Surgery Service,Ethnicity,J: Pakistani,Total,7070
General Surgery Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
General Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1780
General Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1230
General Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,120
General Surgery Service,Ethnicity,K: Bangladeshi,Total,3135
General Surgery Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
General Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3740
General Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2740
General Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,195
General Surgery Service,Ethnicity,L: Any other Asian background,Total,6685
General Surgery Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
General Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2185
General Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1560
General Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,155
General Surgery Service,Ethnicity,M: Caribbean,Total,3900
General Surgery Service,Ethnicity,N: African,Unknown Clock Start,*
General Surgery Service,Ethnicity,N: African,01 To 18 Weeks,3575
General Surgery Service,Ethnicity,N: African,18 To 52 Weeks,2365
General Surgery Service,Ethnicity,N: African,Over 52 Weeks,230
General Surgery Service,Ethnicity,N: African,Total,6175
General Surgery Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
General Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1610
General Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1160
General Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,115
General Surgery Service,Ethnicity,P: Any other Black background,Total,2890
General Surgery Service,Ethnicity,R: Chinese,Unknown Clock Start,*
General Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,640
General Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,425
General Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,45
General Surgery Service,Ethnicity,R: Chinese,Total,1115
General Surgery Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
General Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1945
General Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1450
General Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,115
General Surgery Service,Ethnicity,S: Any other ethnic group,Total,3515
General Surgery Service,Ethnicity,Z: Not stated,Unknown Clock Start,25
General Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,8335
General Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,4935
General Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,395
General Surgery Service,Ethnicity,Z: Not stated,Total,13685
General Surgery Service,IMD,1,Unknown Clock Start,20
General Surgery Service,IMD,1,01 To 18 Weeks,18320
General Surgery Service,IMD,1,18 To 52 Weeks,11500
General Surgery Service,IMD,1,Over 52 Weeks,980
General Surgery Service,IMD,1,Total,30820
General Surgery Service,IMD,10,Unknown Clock Start,60
General Surgery Service,IMD,10,01 To 18 Weeks,15915
General Surgery Service,IMD,10,18 To 52 Weeks,9545
General Surgery Service,IMD,10,Over 52 Weeks,730
General Surgery Service,IMD,10,Total,26255
General Surgery Service,IMD,2,Unknown Clock Start,20
General Surgery Service,IMD,2,01 To 18 Weeks,20785
General Surgery Service,IMD,2,18 To 52 Weeks,13580
General Surgery Service,IMD,2,Over 52 Weeks,1115
General Surgery Service,IMD,2,Total,35505
General Surgery Service,IMD,3,Unknown Clock Start,35
General Surgery Service,IMD,3,01 To 18 Weeks,20355
General Surgery Service,IMD,3,18 To 52 Weeks,13350
General Surgery Service,IMD,3,Over 52 Weeks,1135
General Surgery Service,IMD,3,Total,34875
General Surgery Service,IMD,4,Unknown Clock Start,40
General Surgery Service,IMD,4,01 To 18 Weeks,19195
General Surgery Service,IMD,4,18 To 52 Weeks,12930
General Surgery Service,IMD,4,Over 52 Weeks,1120
General Surgery Service,IMD,4,Total,33285
General Surgery Service,IMD,5,Unknown Clock Start,40
General Surgery Service,IMD,5,01 To 18 Weeks,19255
General Surgery Service,IMD,5,18 To 52 Weeks,12670
General Surgery Service,IMD,5,Over 52 Weeks,1085
General Surgery Service,IMD,5,Total,33050
General Surgery Service,IMD,6,Unknown Clock Start,45
General Surgery Service,IMD,6,01 To 18 Weeks,19330
General Surgery Service,IMD,6,18 To 52 Weeks,12245
General Surgery Service,IMD,6,Over 52 Weeks,975
General Surgery Service,IMD,6,Total,32595
General Surgery Service,IMD,7,Unknown Clock Start,50
General Surgery Service,IMD,7,01 To 18 Weeks,18270
General Surgery Service,IMD,7,18 To 52 Weeks,11645
General Surgery Service,IMD,7,Over 52 Weeks,900
General Surgery Service,IMD,7,Total,30865
General Surgery Service,IMD,8,Unknown Clock Start,45
General Surgery Service,IMD,8,01 To 18 Weeks,18105
General Surgery Service,IMD,8,18 To 52 Weeks,11740
General Surgery Service,IMD,8,Over 52 Weeks,895
General Surgery Service,IMD,8,Total,30790
General Surgery Service,IMD,9,Unknown Clock Start,40
