Treatment Function Code,Metric,Category,Waiting Bands,Count
Oral Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,8175
Oral Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,7050
Oral Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,630
Oral Surgery Service,Ethnicity,C: Any other white background,Total,15865
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,800
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,730
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,70
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,Total,1595
Oral Surgery Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,405
Oral Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,350
Oral Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,35
Oral Surgery Service,Ethnicity,E: White and Black African,Total,790
Oral Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,570
Oral Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,545
Oral Surgery Service,Ethnicity,F: White and Asian,Over 52 Weeks,35
Oral Surgery Service,Ethnicity,F: White and Asian,Total,1145
Oral Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1265
Oral Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1195
Oral Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,115
Oral Surgery Service,Ethnicity,G: Any other mixed background,Total,2575
Oral Surgery Service,Ethnicity,H: Indian,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,4550
Oral Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,4215
Oral Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,345
Oral Surgery Service,Ethnicity,H: Indian,Total,9120
Oral Surgery Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4095
Oral Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3730
Oral Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,295
Oral Surgery Service,Ethnicity,J: Pakistani,Total,8125
Oral Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1660
Oral Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1400
Oral Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,125
Oral Surgery Service,Ethnicity,K: Bangladeshi,Total,3185
Oral Surgery Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3280
Oral Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2790
Oral Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,215
Oral Surgery Service,Ethnicity,L: Any other Asian background,Total,6295
Oral Surgery Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2205
Oral Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1740
Oral Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,115
Oral Surgery Service,Ethnicity,M: Caribbean,Total,4060
Oral Surgery Service,Ethnicity,N: African,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,N: African,01 To 18 Weeks,3235
Oral Surgery Service,Ethnicity,N: African,18 To 52 Weeks,2555
Oral Surgery Service,Ethnicity,N: African,Over 52 Weeks,215
Oral Surgery Service,Ethnicity,N: African,Total,6005
Oral Surgery Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1710
Oral Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1380
Oral Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,95
Oral Surgery Service,Ethnicity,P: Any other Black background,Total,3185
Oral Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,725
Oral Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,630
Oral Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,55
Oral Surgery Service,Ethnicity,R: Chinese,Total,1405
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1675
Oral Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1340
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,85
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Total,3105
Oral Surgery Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,8330
Oral Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,7095
Oral Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,595
Oral Surgery Service,Ethnicity,Z: Not stated,Total,16025
Oral Surgery Service,IMD,1,Unknown Clock Start,*
Oral Surgery Service,IMD,1,01 To 18 Weeks,16625
Oral Surgery Service,IMD,1,18 To 52 Weeks,15325
Oral Surgery Service,IMD,1,Over 52 Weeks,1490
Oral Surgery Service,IMD,1,Total,33445
Oral Surgery Service,IMD,10,Unknown Clock Start,20
Oral Surgery Service,IMD,10,01 To 18 Weeks,12960
Oral Surgery Service,IMD,10,18 To 52 Weeks,12035
Oral Surgery Service,IMD,10,Over 52 Weeks,1095
Oral Surgery Service,IMD,10,Total,26105
Oral Surgery Service,IMD,2,Unknown Clock Start,*
Oral Surgery Service,IMD,2,01 To 18 Weeks,16435
Oral Surgery Service,IMD,2,18 To 52 Weeks,14110
Oral Surgery Service,IMD,2,Over 52 Weeks,1190
Oral Surgery Service,IMD,2,Total,31745
Oral Surgery Service,IMD,3,Unknown Clock Start,10
Oral Surgery Service,IMD,3,01 To 18 Weeks,16315
Oral Surgery Service,IMD,3,18 To 52 Weeks,14250
Oral Surgery Service,IMD,3,Over 52 Weeks,1220
Oral Surgery Service,IMD,3,Total,31795
Oral Surgery Service,IMD,4,Unknown Clock Start,*
Oral Surgery Service,IMD,4,01 To 18 Weeks,15610
Oral Surgery Service,IMD,4,18 To 52 Weeks,13560
Oral Surgery Service,IMD,4,Over 52 Weeks,1205
Oral Surgery Service,IMD,4,Total,30380
Oral Surgery Service,IMD,5,Unknown Clock Start,*
Oral Surgery Service,IMD,5,01 To 18 Weeks,15175
Oral Surgery Service,IMD,5,18 To 52 Weeks,13310
Oral Surgery Service,IMD,5,Over 52 Weeks,1165
Oral Surgery Service,IMD,5,Total,29650
Oral Surgery Service,IMD,6,Unknown Clock Start,*
Oral Surgery Service,IMD,6,01 To 18 Weeks,14995
Oral Surgery Service,IMD,6,18 To 52 Weeks,13000
Oral Surgery Service,IMD,6,Over 52 Weeks,1140
Oral Surgery Service,IMD,6,Total,29145
Oral Surgery Service,IMD,7,Unknown Clock Start,10
Oral Surgery Service,IMD,7,01 To 18 Weeks,14775
Oral Surgery Service,IMD,7,18 To 52 Weeks,13000
Oral Surgery Service,IMD,7,Over 52 Weeks,1150
Oral Surgery Service,IMD,7,Total,28940
Oral Surgery Service,IMD,8,Unknown Clock Start,15
Oral Surgery Service,IMD,8,01 To 18 Weeks,14780
Oral Surgery Service,IMD,8,18 To 52 Weeks,12975
Oral Surgery Service,IMD,8,Over 52 Weeks,1205
Oral Surgery Service,IMD,8,Total,28970
Oral Surgery Service,IMD,9,Unknown Clock Start,15
Oral Surgery Service,IMD,9,01 To 18 Weeks,13805
Oral Surgery Service,IMD,9,18 To 52 Weeks,12620
Oral Surgery Service,IMD,9,Over 52 Weeks,1225
Oral Surgery Service,IMD,9,Total,27665
Oral Surgery Service,Sex,Female,Unknown Clock Start,50
Oral Surgery Service,Sex,Female,01 To 18 Weeks,83235
Oral Surgery Service,Sex,Female,18 To 52 Weeks,77915
Oral Surgery Service,Sex,Female,Over 52 Weeks,7050
Oral Surgery Service,Sex,Female,Total,168245
Oral Surgery Service,Sex,Male,Unknown Clock Start,45
Oral Surgery Service,Sex,Male,01 To 18 Weeks,59120
Oral Surgery Service,Sex,Male,18 To 52 Weeks,52150
Oral Surgery Service,Sex,Male,Over 52 Weeks,4655
Oral Surgery Service,Sex,Male,Total,115970
Other - Medical Services,Age,0-18 Years,Unknown Clock Start,235
Other - Medical Services,Age,0-18 Years,01 To 18 Weeks,105620
Other - Medical Services,Age,0-18 Years,18 To 52 Weeks,39690
Other - Medical Services,Age,0-18 Years,Over 52 Weeks,900
Other - Medical Services,Age,0-18 Years,Total,146440
Other - Medical Services,Age,19-64 Years,Unknown Clock Start,580
Other - Medical Services,Age,19-64 Years,01 To 18 Weeks,250240
Other - Medical Services,Age,19-64 Years,18 To 52 Weeks,145140
Other - Medical Services,Age,19-64 Years,Over 52 Weeks,6710
Other - Medical Services,Age,19-64 Years,Total,402670
Other - Medical Services,Age,Over 65 Years,Unknown Clock Start,615
Other - Medical Services,Age,Over 65 Years,01 To 18 Weeks,117885
Other - Medical Services,Age,Over 65 Years,18 To 52 Weeks,59055
Other - Medical Services,Age,Over 65 Years,Over 52 Weeks,2650
Other - Medical Services,Age,Over 65 Years,Total,180205
Other - Medical Services,Ethnicity,99: Not known,Unknown Clock Start,10
Other - Medical Services,Ethnicity,99: Not known,01 To 18 Weeks,18990
Other - Medical Services,Ethnicity,99: Not known,18 To 52 Weeks,7290
Other - Medical Services,Ethnicity,99: Not known,Over 52 Weeks,300
Other - Medical Services,Ethnicity,99: Not known,Total,26590
Other - Medical Services,Ethnicity,A: British,Unknown Clock Start,1000
Other - Medical Services,Ethnicity,A: British,01 To 18 Weeks,318155
Other - Medical Services,Ethnicity,A: British,18 To 52 Weeks,164025
Other - Medical Services,Ethnicity,A: British,Over 52 Weeks,6975
Other - Medical Services,Ethnicity,A: British,Total,490155
Other - Medical Services,Ethnicity,B: Irish,Unknown Clock Start,10
Other - Medical Services,Ethnicity,B: Irish,01 To 18 Weeks,2785
Other - Medical Services,Ethnicity,B: Irish,18 To 52 Weeks,1350
Other - Medical Services,Ethnicity,B: Irish,Over 52 Weeks,60
Other - Medical Services,Ethnicity,B: Irish,Total,4205
Other - Medical Services,Ethnicity,C: Any other white background,Unknown Clock Start,85
Other - Medical Services,Ethnicity,C: Any other white background,01 To 18 Weeks,33360
Other - Medical Services,Ethnicity,C: Any other white background,18 To 52 Weeks,17415
Other - Medical Services,Ethnicity,C: Any other white background,Over 52 Weeks,740
Other - Medical Services,Ethnicity,C: Any other white background,Total,51605
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,10
Other - Medical Services,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,2800
Other - Medical Services,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,1350
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,40
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Total,4200
Other - Medical Services,Ethnicity,E: White and Black African,Unknown Clock Start,*
Other - Medical Services,Ethnicity,E: White and Black African,01 To 18 Weeks,1640
Other - Medical Services,Ethnicity,E: White and Black African,18 To 52 Weeks,760
Other - Medical Services,Ethnicity,E: White and Black African,Over 52 Weeks,35
Other - Medical Services,Ethnicity,E: White and Black African,Total,2435
Other - Medical Services,Ethnicity,F: White and Asian,Unknown Clock Start,10
Other - Medical Services,Ethnicity,F: White and Asian,01 To 18 Weeks,2200
Other - Medical Services,Ethnicity,F: White and Asian,18 To 52 Weeks,1020
Other - Medical Services,Ethnicity,F: White and Asian,Over 52 Weeks,30
Other - Medical Services,Ethnicity,F: White and Asian,Total,3260
Other - Medical Services,Ethnicity,G: Any other mixed background,Unknown Clock Start,20
Other - Medical Services,Ethnicity,G: Any other mixed background,01 To 18 Weeks,5255
Other - Medical Services,Ethnicity,G: Any other mixed background,18 To 52 Weeks,2510
Other - Medical Services,Ethnicity,G: Any other mixed background,Over 52 Weeks,95
Other - Medical Services,Ethnicity,G: Any other mixed background,Total,7880
Other - Medical Services,Ethnicity,H: Indian,Unknown Clock Start,40
Other - Medical Services,Ethnicity,H: Indian,01 To 18 Weeks,14920
Other - Medical Services,Ethnicity,H: Indian,18 To 52 Weeks,7685
Other - Medical Services,Ethnicity,H: Indian,Over 52 Weeks,295
Other - Medical Services,Ethnicity,H: Indian,Total,22940
Other - Medical Services,Ethnicity,J: Pakistani,Unknown Clock Start,20
Other - Medical Services,Ethnicity,J: Pakistani,01 To 18 Weeks,13765
Other - Medical Services,Ethnicity,J: Pakistani,18 To 52 Weeks,7140
Other - Medical Services,Ethnicity,J: Pakistani,Over 52 Weeks,245
Other - Medical Services,Ethnicity,J: Pakistani,Total,21175
Other - Medical Services,Ethnicity,K: Bangladeshi,Unknown Clock Start,10
Other - Medical Services,Ethnicity,K: Bangladeshi,01 To 18 Weeks,5625
Other - Medical Services,Ethnicity,K: Bangladeshi,18 To 52 Weeks,2740
Other - Medical Services,Ethnicity,K: Bangladeshi,Over 52 Weeks,155
Other - Medical Services,Ethnicity,K: Bangladeshi,Total,8530
Other - Medical Services,Ethnicity,L: Any other Asian background,Unknown Clock Start,70
Other - Medical Services,Ethnicity,L: Any other Asian background,01 To 18 Weeks,12435
Other - Medical Services,Ethnicity,L: Any other Asian background,18 To 52 Weeks,6630
Other - Medical Services,Ethnicity,L: Any other Asian background,Over 52 Weeks,275
Other - Medical Services,Ethnicity,L: Any other Asian background,Total,19410
Other - Medical Services,Ethnicity,M: Caribbean,Unknown Clock Start,20
Other - Medical Services,Ethnicity,M: Caribbean,01 To 18 Weeks,7335
Other - Medical Services,Ethnicity,M: Caribbean,18 To 52 Weeks,3670
Other - Medical Services,Ethnicity,M: Caribbean,Over 52 Weeks,130
Other - Medical Services,Ethnicity,M: Caribbean,Total,11160
Other - Medical Services,Ethnicity,N: African,Unknown Clock Start,30
Other - Medical Services,Ethnicity,N: African,01 To 18 Weeks,13465
Other - Medical Services,Ethnicity,N: African,18 To 52 Weeks,6045
Other - Medical Services,Ethnicity,N: African,Over 52 Weeks,230
Other - Medical Services,Ethnicity,N: African,Total,19775
Other - Medical Services,Ethnicity,P: Any other Black background,Unknown Clock Start,25
Other - Medical Services,Ethnicity,P: Any other Black background,01 To 18 Weeks,5825
Other - Medical Services,Ethnicity,P: Any other Black background,18 To 52 Weeks,2845
Other - Medical Services,Ethnicity,P: Any other Black background,Over 52 Weeks,105
Other - Medical Services,Ethnicity,P: Any other Black background,Total,8805
Other - Medical Services,Ethnicity,R: Chinese,Unknown Clock Start,10
Other - Medical Services,Ethnicity,R: Chinese,01 To 18 Weeks,2305
Other - Medical Services,Ethnicity,R: Chinese,18 To 52 Weeks,1160
Other - Medical Services,Ethnicity,R: Chinese,Over 52 Weeks,35
Other - Medical Services,Ethnicity,R: Chinese,Total,3510
Other - Medical Services,Ethnicity,S: Any other ethnic group,Unknown Clock Start,25
Other - Medical Services,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,6545
Other - Medical Services,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,3160
Other - Medical Services,Ethnicity,S: Any other ethnic group,Over 52 Weeks,110
Other - Medical Services,Ethnicity,S: Any other ethnic group,Total,9845
Other - Medical Services,Ethnicity,Z: Not stated,Unknown Clock Start,35
Other - Medical Services,Ethnicity,Z: Not stated,01 To 18 Weeks,19945
Other - Medical Services,Ethnicity,Z: Not stated,18 To 52 Weeks,9715
Other - Medical Services,Ethnicity,Z: Not stated,Over 52 Weeks,410
Other - Medical Services,Ethnicity,Z: Not stated,Total,30105
Other - Medical Services,IMD,1,Unknown Clock Start,30
Other - Medical Services,IMD,1,01 To 18 Weeks,54545
Other - Medical Services,IMD,1,18 To 52 Weeks,27680
Other - Medical Services,IMD,1,Over 52 Weeks,950
Other - Medical Services,IMD,1,Total,83205
Other - Medical Services,IMD,10,Unknown Clock Start,320
Other - Medical Services,IMD,10,01 To 18 Weeks,37760
Other - Medical Services,IMD,10,18 To 52 Weeks,19415
Other - Medical Services,IMD,10,Over 52 Weeks,845
Other - Medical Services,IMD,10,Total,58345
Other - Medical Services,IMD,2,Unknown Clock Start,70
Other - Medical Services,IMD,2,01 To 18 Weeks,54295
Other - Medical Services,IMD,2,18 To 52 Weeks,27595
Other - Medical Services,IMD,2,Over 52 Weeks,1060
Other - Medical Services,IMD,2,Total,83020
Other - Medical Services,IMD,3,Unknown Clock Start,90
Other - Medical Services,IMD,3,01 To 18 Weeks,52800
Other - Medical Services,IMD,3,18 To 52 Weeks,26885
Other - Medical Services,IMD,3,Over 52 Weeks,1150
Other - Medical Services,IMD,3,Total,80930
Other - Medical Services,IMD,4,Unknown Clock Start,120
Other - Medical Services,IMD,4,01 To 18 Weeks,49920
Other - Medical Services,IMD,4,18 To 52 Weeks,25505
Other - Medical Services,IMD,4,Over 52 Weeks,1090
Other - Medical Services,IMD,4,Total,76640
Other - Medical Services,IMD,5,Unknown Clock Start,85
Other - Medical Services,IMD,5,01 To 18 Weeks,47095
Other - Medical Services,IMD,5,18 To 52 Weeks,23815
Other - Medical Services,IMD,5,Over 52 Weeks,1040
Other - Medical Services,IMD,5,Total,72035
Other - Medical Services,IMD,6,Unknown Clock Start,140
Other - Medical Services,IMD,6,01 To 18 Weeks,45735
Other - Medical Services,IMD,6,18 To 52 Weeks,23410
Other - Medical Services,IMD,6,Over 52 Weeks,1035
Other - Medical Services,IMD,6,Total,70315
Other - Medical Services,IMD,7,Unknown Clock Start,155
Other - Medical Services,IMD,7,01 To 18 Weeks,43245
Other - Medical Services,IMD,7,18 To 52 Weeks,21835
Other - Medical Services,IMD,7,Over 52 Weeks,935
Other - Medical Services,IMD,7,Total,66175
Other - Medical Services,IMD,8,Unknown Clock Start,185
Other - Medical Services,IMD,8,01 To 18 Weeks,42560
Other - Medical Services,IMD,8,18 To 52 Weeks,22350
Other - Medical Services,IMD,8,Over 52 Weeks,985
Other - Medical Services,IMD,8,Total,66075
Other - Medical Services,IMD,9,Unknown Clock Start,205
Other - Medical Services,IMD,9,01 To 18 Weeks,40920
Other - Medical Services,IMD,9,18 To 52 Weeks,21020
Other - Medical Services,IMD,9,Over 52 Weeks,945
Other - Medical Services,IMD,9,Total,63090
Other - Medical Services,Sex,Female,Unknown Clock Start,770
Other - Medical Services,Sex,Female,01 To 18 Weeks,249695
Other - Medical Services,Sex,Female,18 To 52 Weeks,132640
Other - Medical Services,Sex,Female,Over 52 Weeks,5820
Other - Medical Services,Sex,Female,Total,388925
Other - Medical Services,Sex,Male,Unknown Clock Start,645
Other - Medical Services,Sex,Male,01 To 18 Weeks,193345
Other - Medical Services,Sex,Male,18 To 52 Weeks,94300
Other - Medical Services,Sex,Male,Over 52 Weeks,3795
Other - Medical Services,Sex,Male,Total,292085
Other - Mental Health Services,Age,0-18 Years,Unknown Clock Start,*
Other - Mental Health Services,Age,0-18 Years,01 To 18 Weeks,250
Other - Mental Health Services,Age,0-18 Years,18 To 52 Weeks,130
Other - Mental Health Services,Age,0-18 Years,Over 52 Weeks,*
Other - Mental Health Services,Age,0-18 Years,Total,385
Other - Mental Health Services,Age,19-64 Years,01 To 18 Weeks,765
Other - Mental Health Services,Age,19-64 Years,18 To 52 Weeks,355
Other - Mental Health Services,Age,19-64 Years,Over 52 Weeks,*
Other - Mental Health Services,Age,19-64 Years,Total,1125
Other - Mental Health Services,Age,Over 65 Years,Unknown Clock Start,*
Other - Mental Health Services,Age,Over 65 Years,01 To 18 Weeks,450
Other - Mental Health Services,Age,Over 65 Years,18 To 52 Weeks,55
Other - Mental Health Services,Age,Over 65 Years,Total,505
Other - Mental Health Services,Ethnicity,99: Not known,01 To 18 Weeks,180
Other - Mental Health Services,Ethnicity,99: Not known,18 To 52 Weeks,15
Other - Mental Health Services,Ethnicity,99: Not known,Total,195
Other - Mental Health Services,Ethnicity,A: British,Unknown Clock Start,*
Other - Mental Health Services,Ethnicity,A: British,01 To 18 Weeks,1190
Other - Mental Health Services,Ethnicity,A: British,18 To 52 Weeks,490
Other - Mental Health Services,Ethnicity,A: British,Over 52 Weeks,*
Other - Mental Health Services,Ethnicity,A: British,Total,1685
Other - Mental Health Services,Ethnicity,B: Irish,01 To 18 Weeks,10
Other - Mental Health Services,Ethnicity,B: Irish,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,B: Irish,Total,15
Other - Mental Health Services,Ethnicity,C: Any other white background,01 To 18 Weeks,95
Other - Mental Health Services,Ethnicity,C: Any other white background,18 To 52 Weeks,45
Other - Mental Health Services,Ethnicity,C: Any other white background,Total,140
Other - Mental Health Services,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,*
Other - Mental Health Services,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,D: White and Black Caribbean,Total,20
Other - Mental Health Services,Ethnicity,E: White and Black African,01 To 18 Weeks,*
Other - Mental Health Services,Ethnicity,E: White and Black African,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,E: White and Black African,Total,*
Other - Mental Health Services,Ethnicity,F: White and Asian,01 To 18 Weeks,*
Other - Mental Health Services,Ethnicity,F: White and Asian,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,F: White and Asian,Total,*
Other - Mental Health Services,Ethnicity,G: Any other mixed background,01 To 18 Weeks,20
Other - Mental Health Services,Ethnicity,G: Any other mixed background,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Other - Mental Health Services,Ethnicity,G: Any other mixed background,Total,30
Other - Mental Health Services,Ethnicity,H: Indian,01 To 18 Weeks,35
Other - Mental Health Services,Ethnicity,H: Indian,18 To 52 Weeks,15
Other - Mental Health Services,Ethnicity,H: Indian,Total,50
Other - Mental Health Services,Ethnicity,J: Pakistani,01 To 18 Weeks,20
Other - Mental Health Services,Ethnicity,J: Pakistani,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,J: Pakistani,Total,25
Other - Mental Health Services,Ethnicity,K: Bangladeshi,01 To 18 Weeks,10
Other - Mental Health Services,Ethnicity,K: Bangladeshi,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,K: Bangladeshi,Total,15
Other - Mental Health Services,Ethnicity,L: Any other Asian background,01 To 18 Weeks,25
Other - Mental Health Services,Ethnicity,L: Any other Asian background,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,L: Any other Asian background,Total,35
Other - Mental Health Services,Ethnicity,M: Caribbean,01 To 18 Weeks,20
Other - Mental Health Services,Ethnicity,M: Caribbean,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,M: Caribbean,Total,30
Other - Mental Health Services,Ethnicity,N: African,01 To 18 Weeks,25
Other - Mental Health Services,Ethnicity,N: African,18 To 52 Weeks,15
Other - Mental Health Services,Ethnicity,N: African,Total,40
Other - Mental Health Services,Ethnicity,P: Any other Black background,01 To 18 Weeks,15
Other - Mental Health Services,Ethnicity,P: Any other Black background,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,P: Any other Black background,Total,20
Other - Mental Health Services,Ethnicity,R: Chinese,01 To 18 Weeks,*
Other - Mental Health Services,Ethnicity,R: Chinese,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,R: Chinese,Total,*
Other - Mental Health Services,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,10
Other - Mental Health Services,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,S: Any other ethnic group,Total,15
Other - Mental Health Services,Ethnicity,Z: Not stated,01 To 18 Weeks,40
Other - Mental Health Services,Ethnicity,Z: Not stated,18 To 52 Weeks,20
Other - Mental Health Services,Ethnicity,Z: Not stated,Total,55
Other - Mental Health Services,IMD,1,01 To 18 Weeks,145
Other - Mental Health Services,IMD,1,18 To 52 Weeks,40
Other - Mental Health Services,IMD,1,Total,185
Other - Mental Health Services,IMD,10,01 To 18 Weeks,120
Other - Mental Health Services,IMD,10,18 To 52 Weeks,65
Other - Mental Health Services,IMD,10,Total,185
Other - Mental Health Services,IMD,2,01 To 18 Weeks,170
Other - Mental Health Services,IMD,2,18 To 52 Weeks,55
Other - Mental Health Services,IMD,2,Total,225
Other - Mental Health Services,IMD,3,Unknown Clock Start,*
Other - Mental Health Services,IMD,3,01 To 18 Weeks,175
Other - Mental Health Services,IMD,3,18 To 52 Weeks,75
Other - Mental Health Services,IMD,3,Over 52 Weeks,*
Other - Mental Health Services,IMD,3,Total,255
Other - Mental Health Services,IMD,4,01 To 18 Weeks,165
Other - Mental Health Services,IMD,4,18 To 52 Weeks,75
Other - Mental Health Services,IMD,4,Over 52 Weeks,*
Other - Mental Health Services,IMD,4,Total,240
Other - Mental Health Services,IMD,5,01 To 18 Weeks,145
Other - Mental Health Services,IMD,5,18 To 52 Weeks,70
Other - Mental Health Services,IMD,5,Over 52 Weeks,*
Other - Mental Health Services,IMD,5,Total,215
Other - Mental Health Services,IMD,6,01 To 18 Weeks,145
Other - Mental Health Services,IMD,6,18 To 52 Weeks,65
Other - Mental Health Services,IMD,6,Total,205
Other - Mental Health Services,IMD,7,01 To 18 Weeks,150
Other - Mental Health Services,IMD,7,18 To 52 Weeks,75
Other - Mental Health Services,IMD,7,Total,220
Other - Mental Health Services,IMD,8,Unknown Clock Start,*
Other - Mental Health Services,IMD,8,01 To 18 Weeks,145
Other - Mental Health Services,IMD,8,18 To 52 Weeks,55
Other - Mental Health Services,IMD,8,Total,200
Other - Mental Health Services,IMD,9,01 To 18 Weeks,150
Other - Mental Health Services,IMD,9,18 To 52 Weeks,75
Other - Mental Health Services,IMD,9,Total,220
Other - Mental Health Services,Sex,Female,01 To 18 Weeks,650
Other - Mental Health Services,Sex,Female,18 To 52 Weeks,250
Other - Mental Health Services,Sex,Female,Total,900
Other - Mental Health Services,Sex,Male,Unknown Clock Start,*
Other - Mental Health Services,Sex,Male,01 To 18 Weeks,410
Other - Mental Health Services,Sex,Male,18 To 52 Weeks,150
Other - Mental Health Services,Sex,Male,Over 52 Weeks,*
Other - Mental Health Services,Sex,Male,Total,565
Other - Other Services,Age,0-18 Years,Unknown Clock Start,*
Other - Other Services,Age,0-18 Years,01 To 18 Weeks,5320
Other - Other Services,Age,0-18 Years,18 To 52 Weeks,1520
Other - Other Services,Age,0-18 Years,Over 52 Weeks,75
Other - Other Services,Age,0-18 Years,Total,6915
Other - Other Services,Age,19-64 Years,Unknown Clock Start,360
Other - Other Services,Age,19-64 Years,01 To 18 Weeks,45745
Other - Other Services,Age,19-64 Years,18 To 52 Weeks,14325
Other - Other Services,Age,19-64 Years,Over 52 Weeks,685
Other - Other Services,Age,19-64 Years,Total,61120
Other - Other Services,Age,Over 65 Years,Unknown Clock Start,25
Other - Other Services,Age,Over 65 Years,01 To 18 Weeks,30255
Other - Other Services,Age,Over 65 Years,18 To 52 Weeks,6660
Other - Other Services,Age,Over 65 Years,Over 52 Weeks,305
Other - Other Services,Age,Over 65 Years,Total,37245
Other - Other Services,Ethnicity,99: Not known,01 To 18 Weeks,2220
Other - Other Services,Ethnicity,99: Not known,18 To 52 Weeks,610
Other - Other Services,Ethnicity,99: Not known,Over 52 Weeks,30
Other - Other Services,Ethnicity,99: Not known,Total,2855
Other - Other Services,Ethnicity,A: British,Unknown Clock Start,170
Other - Other Services,Ethnicity,A: British,01 To 18 Weeks,56790
Other - Other Services,Ethnicity,A: British,18 To 52 Weeks,16355
Other - Other Services,Ethnicity,A: British,Over 52 Weeks,770
Other - Other Services,Ethnicity,A: British,Total,74085
Other - Other Services,Ethnicity,B: Irish,Unknown Clock Start,*
