Treatment Function Code,Metric,Category,Waiting Bands,Count
Oral Surgery Service,Ethnicity,N: African,Over 52 Weeks,180
Oral Surgery Service,Ethnicity,N: African,Total,5295
Oral Surgery Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1545
Oral Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1275
Oral Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,85
Oral Surgery Service,Ethnicity,P: Any other Black background,Total,2905
Oral Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,670
Oral Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,595
Oral Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,50
Oral Surgery Service,Ethnicity,R: Chinese,Total,1315
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1515
Oral Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1230
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,90
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Total,2835
Oral Surgery Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,8300
Oral Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,7205
Oral Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,575
Oral Surgery Service,Ethnicity,Z: Not stated,Total,16080
Oral Surgery Service,IMD,1,Unknown Clock Start,10
Oral Surgery Service,IMD,1,01 To 18 Weeks,16185
Oral Surgery Service,IMD,1,18 To 52 Weeks,15670
Oral Surgery Service,IMD,1,Over 52 Weeks,1260
Oral Surgery Service,IMD,1,Total,33125
Oral Surgery Service,IMD,10,Unknown Clock Start,15
Oral Surgery Service,IMD,10,01 To 18 Weeks,12830
Oral Surgery Service,IMD,10,18 To 52 Weeks,12155
Oral Surgery Service,IMD,10,Over 52 Weeks,1070
Oral Surgery Service,IMD,10,Total,26075
Oral Surgery Service,IMD,2,Unknown Clock Start,*
Oral Surgery Service,IMD,2,01 To 18 Weeks,15365
Oral Surgery Service,IMD,2,18 To 52 Weeks,13810
Oral Surgery Service,IMD,2,Over 52 Weeks,1055
Oral Surgery Service,IMD,2,Total,30230
Oral Surgery Service,IMD,3,Unknown Clock Start,10
Oral Surgery Service,IMD,3,01 To 18 Weeks,15220
Oral Surgery Service,IMD,3,18 To 52 Weeks,13485
Oral Surgery Service,IMD,3,Over 52 Weeks,1075
Oral Surgery Service,IMD,3,Total,29785
Oral Surgery Service,IMD,4,Unknown Clock Start,*
Oral Surgery Service,IMD,4,01 To 18 Weeks,14800
Oral Surgery Service,IMD,4,18 To 52 Weeks,13060
Oral Surgery Service,IMD,4,Over 52 Weeks,1035
Oral Surgery Service,IMD,4,Total,28900
Oral Surgery Service,IMD,5,Unknown Clock Start,*
Oral Surgery Service,IMD,5,01 To 18 Weeks,14550
Oral Surgery Service,IMD,5,18 To 52 Weeks,13100
Oral Surgery Service,IMD,5,Over 52 Weeks,1065
Oral Surgery Service,IMD,5,Total,28715
Oral Surgery Service,IMD,6,Unknown Clock Start,*
Oral Surgery Service,IMD,6,01 To 18 Weeks,14660
Oral Surgery Service,IMD,6,18 To 52 Weeks,13015
Oral Surgery Service,IMD,6,Over 52 Weeks,1045
Oral Surgery Service,IMD,6,Total,28720
Oral Surgery Service,IMD,7,Unknown Clock Start,*
Oral Surgery Service,IMD,7,01 To 18 Weeks,14535
Oral Surgery Service,IMD,7,18 To 52 Weeks,13195
Oral Surgery Service,IMD,7,Over 52 Weeks,1065
Oral Surgery Service,IMD,7,Total,28805
Oral Surgery Service,IMD,8,Unknown Clock Start,10
Oral Surgery Service,IMD,8,01 To 18 Weeks,14445
Oral Surgery Service,IMD,8,18 To 52 Weeks,13150
Oral Surgery Service,IMD,8,Over 52 Weeks,1120
Oral Surgery Service,IMD,8,Total,28725
Oral Surgery Service,IMD,9,Unknown Clock Start,15
Oral Surgery Service,IMD,9,01 To 18 Weeks,13785
Oral Surgery Service,IMD,9,18 To 52 Weeks,12820
Oral Surgery Service,IMD,9,Over 52 Weeks,1150
Oral Surgery Service,IMD,9,Total,27770
Oral Surgery Service,Sex,Female,Unknown Clock Start,45
Oral Surgery Service,Sex,Female,01 To 18 Weeks,78805
Oral Surgery Service,Sex,Female,18 To 52 Weeks,76300
Oral Surgery Service,Sex,Female,Over 52 Weeks,6220
Oral Surgery Service,Sex,Female,Total,161365
Oral Surgery Service,Sex,Male,Unknown Clock Start,35
Oral Surgery Service,Sex,Male,01 To 18 Weeks,56435
Oral Surgery Service,Sex,Male,18 To 52 Weeks,50985
Oral Surgery Service,Sex,Male,Over 52 Weeks,4245
Oral Surgery Service,Sex,Male,Total,111700
Other - Medical Services,Age,0-18 Years,Unknown Clock Start,35
Other - Medical Services,Age,0-18 Years,01 To 18 Weeks,105045
Other - Medical Services,Age,0-18 Years,18 To 52 Weeks,37055
Other - Medical Services,Age,0-18 Years,Over 52 Weeks,765
Other - Medical Services,Age,0-18 Years,Total,142895
Other - Medical Services,Age,19-64 Years,Unknown Clock Start,155
Other - Medical Services,Age,19-64 Years,01 To 18 Weeks,235220
Other - Medical Services,Age,19-64 Years,18 To 52 Weeks,139140
Other - Medical Services,Age,19-64 Years,Over 52 Weeks,5380
Other - Medical Services,Age,19-64 Years,Total,379895
Other - Medical Services,Age,Over 65 Years,Unknown Clock Start,270
Other - Medical Services,Age,Over 65 Years,01 To 18 Weeks,112240
Other - Medical Services,Age,Over 65 Years,18 To 52 Weeks,58300
Other - Medical Services,Age,Over 65 Years,Over 52 Weeks,2255
Other - Medical Services,Age,Over 65 Years,Total,173065
Other - Medical Services,Ethnicity,99: Not known,Unknown Clock Start,*
Other - Medical Services,Ethnicity,99: Not known,01 To 18 Weeks,17490
Other - Medical Services,Ethnicity,99: Not known,18 To 52 Weeks,6930
Other - Medical Services,Ethnicity,99: Not known,Over 52 Weeks,265
Other - Medical Services,Ethnicity,99: Not known,Total,24685
Other - Medical Services,Ethnicity,A: British,Unknown Clock Start,325
Other - Medical Services,Ethnicity,A: British,01 To 18 Weeks,311970
Other - Medical Services,Ethnicity,A: British,18 To 52 Weeks,162695
Other - Medical Services,Ethnicity,A: British,Over 52 Weeks,5925
Other - Medical Services,Ethnicity,A: British,Total,480910
Other - Medical Services,Ethnicity,B: Irish,Unknown Clock Start,*
Other - Medical Services,Ethnicity,B: Irish,01 To 18 Weeks,2575
Other - Medical Services,Ethnicity,B: Irish,18 To 52 Weeks,1270
Other - Medical Services,Ethnicity,B: Irish,Over 52 Weeks,40
Other - Medical Services,Ethnicity,B: Irish,Total,3890
Other - Medical Services,Ethnicity,C: Any other white background,Unknown Clock Start,35
Other - Medical Services,Ethnicity,C: Any other white background,01 To 18 Weeks,30900
Other - Medical Services,Ethnicity,C: Any other white background,18 To 52 Weeks,15650
Other - Medical Services,Ethnicity,C: Any other white background,Over 52 Weeks,580
Other - Medical Services,Ethnicity,C: Any other white background,Total,47160
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Other - Medical Services,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,2770
Other - Medical Services,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,1250
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,35
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Total,4050
Other - Medical Services,Ethnicity,E: White and Black African,Unknown Clock Start,*
Other - Medical Services,Ethnicity,E: White and Black African,01 To 18 Weeks,1575
Other - Medical Services,Ethnicity,E: White and Black African,18 To 52 Weeks,680
Other - Medical Services,Ethnicity,E: White and Black African,Over 52 Weeks,15
Other - Medical Services,Ethnicity,E: White and Black African,Total,2270
Other - Medical Services,Ethnicity,F: White and Asian,01 To 18 Weeks,2115
Other - Medical Services,Ethnicity,F: White and Asian,18 To 52 Weeks,960
Other - Medical Services,Ethnicity,F: White and Asian,Over 52 Weeks,25
Other - Medical Services,Ethnicity,F: White and Asian,Total,3100
Other - Medical Services,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Other - Medical Services,Ethnicity,G: Any other mixed background,01 To 18 Weeks,4975
Other - Medical Services,Ethnicity,G: Any other mixed background,18 To 52 Weeks,2305
Other - Medical Services,Ethnicity,G: Any other mixed background,Over 52 Weeks,80
Other - Medical Services,Ethnicity,G: Any other mixed background,Total,7360
Other - Medical Services,Ethnicity,H: Indian,Unknown Clock Start,*
Other - Medical Services,Ethnicity,H: Indian,01 To 18 Weeks,12765
Other - Medical Services,Ethnicity,H: Indian,18 To 52 Weeks,6765
Other - Medical Services,Ethnicity,H: Indian,Over 52 Weeks,175
Other - Medical Services,Ethnicity,H: Indian,Total,19710
Other - Medical Services,Ethnicity,J: Pakistani,Unknown Clock Start,*
Other - Medical Services,Ethnicity,J: Pakistani,01 To 18 Weeks,12670
Other - Medical Services,Ethnicity,J: Pakistani,18 To 52 Weeks,6415
Other - Medical Services,Ethnicity,J: Pakistani,Over 52 Weeks,170
Other - Medical Services,Ethnicity,J: Pakistani,Total,19260
Other - Medical Services,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Other - Medical Services,Ethnicity,K: Bangladeshi,01 To 18 Weeks,3610
Other - Medical Services,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1770
Other - Medical Services,Ethnicity,K: Bangladeshi,Over 52 Weeks,60
Other - Medical Services,Ethnicity,K: Bangladeshi,Total,5440
Other - Medical Services,Ethnicity,L: Any other Asian background,Unknown Clock Start,15
Other - Medical Services,Ethnicity,L: Any other Asian background,01 To 18 Weeks,10785
Other - Medical Services,Ethnicity,L: Any other Asian background,18 To 52 Weeks,5695
Other - Medical Services,Ethnicity,L: Any other Asian background,Over 52 Weeks,205
Other - Medical Services,Ethnicity,L: Any other Asian background,Total,16700
Other - Medical Services,Ethnicity,M: Caribbean,Unknown Clock Start,*
Other - Medical Services,Ethnicity,M: Caribbean,01 To 18 Weeks,6480
Other - Medical Services,Ethnicity,M: Caribbean,18 To 52 Weeks,3225
Other - Medical Services,Ethnicity,M: Caribbean,Over 52 Weeks,110
Other - Medical Services,Ethnicity,M: Caribbean,Total,9825
Other - Medical Services,Ethnicity,N: African,Unknown Clock Start,*
Other - Medical Services,Ethnicity,N: African,01 To 18 Weeks,12130
Other - Medical Services,Ethnicity,N: African,18 To 52 Weeks,5350
Other - Medical Services,Ethnicity,N: African,Over 52 Weeks,175
Other - Medical Services,Ethnicity,N: African,Total,17665
Other - Medical Services,Ethnicity,P: Any other Black background,Unknown Clock Start,15
Other - Medical Services,Ethnicity,P: Any other Black background,01 To 18 Weeks,5220
Other - Medical Services,Ethnicity,P: Any other Black background,18 To 52 Weeks,2635
Other - Medical Services,Ethnicity,P: Any other Black background,Over 52 Weeks,90
Other - Medical Services,Ethnicity,P: Any other Black background,Total,7965
Other - Medical Services,Ethnicity,R: Chinese,Unknown Clock Start,*
Other - Medical Services,Ethnicity,R: Chinese,01 To 18 Weeks,2035
Other - Medical Services,Ethnicity,R: Chinese,18 To 52 Weeks,1000
Other - Medical Services,Ethnicity,R: Chinese,Over 52 Weeks,30
Other - Medical Services,Ethnicity,R: Chinese,Total,3065
Other - Medical Services,Ethnicity,S: Any other ethnic group,Unknown Clock Start,10
Other - Medical Services,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,6155
Other - Medical Services,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,2850
Other - Medical Services,Ethnicity,S: Any other ethnic group,Over 52 Weeks,100
Other - Medical Services,Ethnicity,S: Any other ethnic group,Total,9115
Other - Medical Services,Ethnicity,Z: Not stated,Unknown Clock Start,15
Other - Medical Services,Ethnicity,Z: Not stated,01 To 18 Weeks,19705
Other - Medical Services,Ethnicity,Z: Not stated,18 To 52 Weeks,9595
Other - Medical Services,Ethnicity,Z: Not stated,Over 52 Weeks,325
Other - Medical Services,Ethnicity,Z: Not stated,Total,29640
Other - Medical Services,IMD,1,Unknown Clock Start,*
Other - Medical Services,IMD,1,01 To 18 Weeks,53955
Other - Medical Services,IMD,1,18 To 52 Weeks,27625
Other - Medical Services,IMD,1,Over 52 Weeks,805
Other - Medical Services,IMD,1,Total,82385
Other - Medical Services,IMD,10,Unknown Clock Start,125
Other - Medical Services,IMD,10,01 To 18 Weeks,37040
Other - Medical Services,IMD,10,18 To 52 Weeks,19320
Other - Medical Services,IMD,10,Over 52 Weeks,760
Other - Medical Services,IMD,10,Total,57245
Other - Medical Services,IMD,2,Unknown Clock Start,20
Other - Medical Services,IMD,2,01 To 18 Weeks,50400
Other - Medical Services,IMD,2,18 To 52 Weeks,25630
Other - Medical Services,IMD,2,Over 52 Weeks,810
Other - Medical Services,IMD,2,Total,76855
Other - Medical Services,IMD,3,Unknown Clock Start,25
Other - Medical Services,IMD,3,01 To 18 Weeks,48230
Other - Medical Services,IMD,3,18 To 52 Weeks,24460
Other - Medical Services,IMD,3,Over 52 Weeks,865
Other - Medical Services,IMD,3,Total,73585
Other - Medical Services,IMD,4,Unknown Clock Start,30
Other - Medical Services,IMD,4,01 To 18 Weeks,46475
Other - Medical Services,IMD,4,18 To 52 Weeks,23710
Other - Medical Services,IMD,4,Over 52 Weeks,845
Other - Medical Services,IMD,4,Total,71060
Other - Medical Services,IMD,5,Unknown Clock Start,20
Other - Medical Services,IMD,5,01 To 18 Weeks,44445
Other - Medical Services,IMD,5,18 To 52 Weeks,22715
Other - Medical Services,IMD,5,Over 52 Weeks,825
Other - Medical Services,IMD,5,Total,68000
Other - Medical Services,IMD,6,Unknown Clock Start,50
Other - Medical Services,IMD,6,01 To 18 Weeks,44040
Other - Medical Services,IMD,6,18 To 52 Weeks,22505
Other - Medical Services,IMD,6,Over 52 Weeks,845
Other - Medical Services,IMD,6,Total,67440
Other - Medical Services,IMD,7,Unknown Clock Start,50
Other - Medical Services,IMD,7,01 To 18 Weeks,42140
Other - Medical Services,IMD,7,18 To 52 Weeks,21535
Other - Medical Services,IMD,7,Over 52 Weeks,825
Other - Medical Services,IMD,7,Total,64545
Other - Medical Services,IMD,8,Unknown Clock Start,65
Other - Medical Services,IMD,8,01 To 18 Weeks,41455
Other - Medical Services,IMD,8,18 To 52 Weeks,22025
Other - Medical Services,IMD,8,Over 52 Weeks,835
Other - Medical Services,IMD,8,Total,64375
Other - Medical Services,IMD,9,Unknown Clock Start,70
Other - Medical Services,IMD,9,01 To 18 Weeks,40330
Other - Medical Services,IMD,9,18 To 52 Weeks,20655
Other - Medical Services,IMD,9,Over 52 Weeks,780
Other - Medical Services,IMD,9,Total,61835
Other - Medical Services,Sex,Female,Unknown Clock Start,265
Other - Medical Services,Sex,Female,01 To 18 Weeks,235660
Other - Medical Services,Sex,Female,18 To 52 Weeks,126495
Other - Medical Services,Sex,Female,Over 52 Weeks,4675
Other - Medical Services,Sex,Female,Total,367095
Other - Medical Services,Sex,Male,Unknown Clock Start,190
Other - Medical Services,Sex,Male,01 To 18 Weeks,184175
Other - Medical Services,Sex,Male,18 To 52 Weeks,89590
Other - Medical Services,Sex,Male,Over 52 Weeks,3130
Other - Medical Services,Sex,Male,Total,277085
Other - Mental Health Services,Age,0-18 Years,Unknown Clock Start,*
Other - Mental Health Services,Age,0-18 Years,01 To 18 Weeks,210
Other - Mental Health Services,Age,0-18 Years,18 To 52 Weeks,125
Other - Mental Health Services,Age,0-18 Years,Over 52 Weeks,*
Other - Mental Health Services,Age,0-18 Years,Total,335
Other - Mental Health Services,Age,19-64 Years,01 To 18 Weeks,745
Other - Mental Health Services,Age,19-64 Years,18 To 52 Weeks,350
Other - Mental Health Services,Age,19-64 Years,Over 52 Weeks,*
Other - Mental Health Services,Age,19-64 Years,Total,1100
Other - Mental Health Services,Age,Over 65 Years,01 To 18 Weeks,420
Other - Mental Health Services,Age,Over 65 Years,18 To 52 Weeks,65
Other - Mental Health Services,Age,Over 65 Years,Total,485
Other - Mental Health Services,Ethnicity,99: Not known,01 To 18 Weeks,225
Other - Mental Health Services,Ethnicity,99: Not known,18 To 52 Weeks,20
Other - Mental Health Services,Ethnicity,99: Not known,Total,240
Other - Mental Health Services,Ethnicity,A: British,Unknown Clock Start,*
Other - Mental Health Services,Ethnicity,A: British,01 To 18 Weeks,1075
Other - Mental Health Services,Ethnicity,A: British,18 To 52 Weeks,500
Other - Mental Health Services,Ethnicity,A: British,Over 52 Weeks,*
Other - Mental Health Services,Ethnicity,A: British,Total,1580
Other - Mental Health Services,Ethnicity,B: Irish,01 To 18 Weeks,15
Other - Mental Health Services,Ethnicity,B: Irish,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,B: Irish,Total,15
Other - Mental Health Services,Ethnicity,C: Any other white background,01 To 18 Weeks,90
Other - Mental Health Services,Ethnicity,C: Any other white background,18 To 52 Weeks,40
Other - Mental Health Services,Ethnicity,C: Any other white background,Over 52 Weeks,*
Other - Mental Health Services,Ethnicity,C: Any other white background,Total,130
Other - Mental Health Services,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,10
Other - Mental Health Services,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,D: White and Black Caribbean,Total,20
Other - Mental Health Services,Ethnicity,E: White and Black African,01 To 18 Weeks,*
Other - Mental Health Services,Ethnicity,E: White and Black African,Total,*
Other - Mental Health Services,Ethnicity,F: White and Asian,01 To 18 Weeks,*
Other - Mental Health Services,Ethnicity,F: White and Asian,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,F: White and Asian,Total,*
Other - Mental Health Services,Ethnicity,G: Any other mixed background,01 To 18 Weeks,15
Other - Mental Health Services,Ethnicity,G: Any other mixed background,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Other - Mental Health Services,Ethnicity,G: Any other mixed background,Total,30
Other - Mental Health Services,Ethnicity,H: Indian,01 To 18 Weeks,30
Other - Mental Health Services,Ethnicity,H: Indian,18 To 52 Weeks,15
Other - Mental Health Services,Ethnicity,H: Indian,Total,45
Other - Mental Health Services,Ethnicity,J: Pakistani,01 To 18 Weeks,20
Other - Mental Health Services,Ethnicity,J: Pakistani,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,J: Pakistani,Total,25
Other - Mental Health Services,Ethnicity,K: Bangladeshi,01 To 18 Weeks,10
Other - Mental Health Services,Ethnicity,K: Bangladeshi,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,K: Bangladeshi,Total,15
Other - Mental Health Services,Ethnicity,L: Any other Asian background,01 To 18 Weeks,35
Other - Mental Health Services,Ethnicity,L: Any other Asian background,18 To 52 Weeks,15
Other - Mental Health Services,Ethnicity,L: Any other Asian background,Total,45
Other - Mental Health Services,Ethnicity,M: Caribbean,01 To 18 Weeks,20
Other - Mental Health Services,Ethnicity,M: Caribbean,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,M: Caribbean,Total,25
Other - Mental Health Services,Ethnicity,N: African,01 To 18 Weeks,25
Other - Mental Health Services,Ethnicity,N: African,18 To 52 Weeks,10
Other - Mental Health Services,Ethnicity,N: African,Total,35
Other - Mental Health Services,Ethnicity,P: Any other Black background,01 To 18 Weeks,15
Other - Mental Health Services,Ethnicity,P: Any other Black background,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,P: Any other Black background,Total,20
Other - Mental Health Services,Ethnicity,R: Chinese,01 To 18 Weeks,*
Other - Mental Health Services,Ethnicity,R: Chinese,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,R: Chinese,Total,*
Other - Mental Health Services,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,10
Other - Mental Health Services,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,*
Other - Mental Health Services,Ethnicity,S: Any other ethnic group,Total,15
Other - Mental Health Services,Ethnicity,Z: Not stated,01 To 18 Weeks,35
Other - Mental Health Services,Ethnicity,Z: Not stated,18 To 52 Weeks,20
Other - Mental Health Services,Ethnicity,Z: Not stated,Total,55
Other - Mental Health Services,IMD,1,01 To 18 Weeks,125
Other - Mental Health Services,IMD,1,18 To 52 Weeks,40
Other - Mental Health Services,IMD,1,Over 52 Weeks,*
Other - Mental Health Services,IMD,1,Total,170
Other - Mental Health Services,IMD,10,Unknown Clock Start,*
Other - Mental Health Services,IMD,10,01 To 18 Weeks,110
Other - Mental Health Services,IMD,10,18 To 52 Weeks,75
Other - Mental Health Services,IMD,10,Total,185
Other - Mental Health Services,IMD,2,01 To 18 Weeks,165
Other - Mental Health Services,IMD,2,18 To 52 Weeks,55
Other - Mental Health Services,IMD,2,Over 52 Weeks,*
Other - Mental Health Services,IMD,2,Total,220
Other - Mental Health Services,IMD,3,01 To 18 Weeks,155
Other - Mental Health Services,IMD,3,18 To 52 Weeks,85
Other - Mental Health Services,IMD,3,Total,240
Other - Mental Health Services,IMD,4,01 To 18 Weeks,155
Other - Mental Health Services,IMD,4,18 To 52 Weeks,75
Other - Mental Health Services,IMD,4,Over 52 Weeks,*
Other - Mental Health Services,IMD,4,Total,230
Other - Mental Health Services,IMD,5,01 To 18 Weeks,140
Other - Mental Health Services,IMD,5,18 To 52 Weeks,65
Other - Mental Health Services,IMD,5,Total,205
Other - Mental Health Services,IMD,6,01 To 18 Weeks,145
Other - Mental Health Services,IMD,6,18 To 52 Weeks,60
Other - Mental Health Services,IMD,6,Over 52 Weeks,*
Other - Mental Health Services,IMD,6,Total,205
Other - Mental Health Services,IMD,7,01 To 18 Weeks,125
Other - Mental Health Services,IMD,7,18 To 52 Weeks,75
Other - Mental Health Services,IMD,7,Total,200
Other - Mental Health Services,IMD,8,Unknown Clock Start,*
Other - Mental Health Services,IMD,8,01 To 18 Weeks,125
Other - Mental Health Services,IMD,8,18 To 52 Weeks,55
Other - Mental Health Services,IMD,8,Total,180
Other - Mental Health Services,IMD,9,01 To 18 Weeks,135
Other - Mental Health Services,IMD,9,18 To 52 Weeks,65
Other - Mental Health Services,IMD,9,Total,200
Other - Mental Health Services,Sex,Female,01 To 18 Weeks,575
Other - Mental Health Services,Sex,Female,18 To 52 Weeks,245
Other - Mental Health Services,Sex,Female,Total,815
Other - Mental Health Services,Sex,Male,Unknown Clock Start,*
Other - Mental Health Services,Sex,Male,01 To 18 Weeks,365
Other - Mental Health Services,Sex,Male,18 To 52 Weeks,155
Other - Mental Health Services,Sex,Male,Over 52 Weeks,*
Other - Mental Health Services,Sex,Male,Total,525
Other - Other Services,Age,0-18 Years,Unknown Clock Start,*
Other - Other Services,Age,0-18 Years,01 To 18 Weeks,5225
Other - Other Services,Age,0-18 Years,18 To 52 Weeks,1455
Other - Other Services,Age,0-18 Years,Over 52 Weeks,60
Other - Other Services,Age,0-18 Years,Total,6745
Other - Other Services,Age,19-64 Years,Unknown Clock Start,20
Other - Other Services,Age,19-64 Years,01 To 18 Weeks,42660
Other - Other Services,Age,19-64 Years,18 To 52 Weeks,13830
Other - Other Services,Age,19-64 Years,Over 52 Weeks,520
Other - Other Services,Age,19-64 Years,Total,57025
Other - Other Services,Age,Over 65 Years,Unknown Clock Start,10
Other - Other Services,Age,Over 65 Years,01 To 18 Weeks,28500
Other - Other Services,Age,Over 65 Years,18 To 52 Weeks,6800
Other - Other Services,Age,Over 65 Years,Over 52 Weeks,240
Other - Other Services,Age,Over 65 Years,Total,35550
Other - Other Services,Ethnicity,99: Not known,01 To 18 Weeks,2115
Other - Other Services,Ethnicity,99: Not known,18 To 52 Weeks,605
Other - Other Services,Ethnicity,99: Not known,Over 52 Weeks,25
Other - Other Services,Ethnicity,99: Not known,Total,2745
Other - Other Services,Ethnicity,A: British,Unknown Clock Start,15
Other - Other Services,Ethnicity,A: British,01 To 18 Weeks,53610
Other - Other Services,Ethnicity,A: British,18 To 52 Weeks,16215
Other - Other Services,Ethnicity,A: British,Over 52 Weeks,595
Other - Other Services,Ethnicity,A: British,Total,70435
Other - Other Services,Ethnicity,B: Irish,01 To 18 Weeks,480
Other - Other Services,Ethnicity,B: Irish,18 To 52 Weeks,95
Other - Other Services,Ethnicity,B: Irish,Over 52 Weeks,*
Other - Other Services,Ethnicity,B: Irish,Total,575
Other - Other Services,Ethnicity,C: Any other white background,Unknown Clock Start,*
Other - Other Services,Ethnicity,C: Any other white background,01 To 18 Weeks,5725
Other - Other Services,Ethnicity,C: Any other white background,18 To 52 Weeks,1225
Other - Other Services,Ethnicity,C: Any other white background,Over 52 Weeks,50
Other - Other Services,Ethnicity,C: Any other white background,Total,7010
Other - Other Services,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,285
Other - Other Services,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,110
Other - Other Services,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
Other - Other Services,Ethnicity,D: White and Black Caribbean,Total,400
Other - Other Services,Ethnicity,E: White and Black African,01 To 18 Weeks,150
Other - Other Services,Ethnicity,E: White and Black African,18 To 52 Weeks,55
Other - Other Services,Ethnicity,E: White and Black African,Over 52 Weeks,*
Other - Other Services,Ethnicity,E: White and Black African,Total,205
Other - Other Services,Ethnicity,F: White and Asian,01 To 18 Weeks,240
Other - Other Services,Ethnicity,F: White and Asian,18 To 52 Weeks,80
Other - Other Services,Ethnicity,F: White and Asian,Over 52 Weeks,*
Other - Other Services,Ethnicity,F: White and Asian,Total,325
Other - Other Services,Ethnicity,G: Any other mixed background,01 To 18 Weeks,565
Other - Other Services,Ethnicity,G: Any other mixed background,18 To 52 Weeks,150
Other - Other Services,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Other - Other Services,Ethnicity,G: Any other mixed background,Total,715
Other - Other Services,Ethnicity,H: Indian,Unknown Clock Start,*
Other - Other Services,Ethnicity,H: Indian,01 To 18 Weeks,1480
Other - Other Services,Ethnicity,H: Indian,18 To 52 Weeks,575
Other - Other Services,Ethnicity,H: Indian,Over 52 Weeks,20
Other - Other Services,Ethnicity,H: Indian,Total,2075
Other - Other Services,Ethnicity,J: Pakistani,Unknown Clock Start,*
Other - Other Services,Ethnicity,J: Pakistani,01 To 18 Weeks,1450
Other - Other Services,Ethnicity,J: Pakistani,18 To 52 Weeks,510
Other - Other Services,Ethnicity,J: Pakistani,Over 52 Weeks,30
Other - Other Services,Ethnicity,J: Pakistani,Total,1990
Other - Other Services,Ethnicity,K: Bangladeshi,01 To 18 Weeks,565
Other - Other Services,Ethnicity,K: Bangladeshi,18 To 52 Weeks,120
Other - Other Services,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Other - Other Services,Ethnicity,K: Bangladeshi,Total,690
Other - Other Services,Ethnicity,L: Any other Asian background,01 To 18 Weeks,1595
Other - Other Services,Ethnicity,L: Any other Asian background,18 To 52 Weeks,380
Other - Other Services,Ethnicity,L: Any other Asian background,Over 52 Weeks,15
Other - Other Services,Ethnicity,L: Any other Asian background,Total,1990
Other - Other Services,Ethnicity,M: Caribbean,Unknown Clock Start,*
Other - Other Services,Ethnicity,M: Caribbean,01 To 18 Weeks,875
Other - Other Services,Ethnicity,M: Caribbean,18 To 52 Weeks,210
Other - Other Services,Ethnicity,M: Caribbean,Over 52 Weeks,*
Other - Other Services,Ethnicity,M: Caribbean,Total,1090
Other - Other Services,Ethnicity,N: African,Unknown Clock Start,*
Other - Other Services,Ethnicity,N: African,01 To 18 Weeks,1620
Other - Other Services,Ethnicity,N: African,18 To 52 Weeks,350
Other - Other Services,Ethnicity,N: African,Over 52 Weeks,15
Other - Other Services,Ethnicity,N: African,Total,1985
Other - Other Services,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Other - Other Services,Ethnicity,P: Any other Black background,01 To 18 Weeks,660
