Treatment Function Code,Metric,Category,Waiting Bands,Count
Ophthalmology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,440
Ophthalmology Service,Ethnicity,F: White and Asian,Over 52 Weeks,20
Ophthalmology Service,Ethnicity,F: White and Asian,Total,1390
Ophthalmology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,2160
Ophthalmology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1035
Ophthalmology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,25
Ophthalmology Service,Ethnicity,G: Any other mixed background,Total,3225
Ophthalmology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,H: Indian,01 To 18 Weeks,12470
Ophthalmology Service,Ethnicity,H: Indian,18 To 52 Weeks,5260
Ophthalmology Service,Ethnicity,H: Indian,Over 52 Weeks,125
Ophthalmology Service,Ethnicity,H: Indian,Total,17860
Ophthalmology Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,9310
Ophthalmology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,4715
Ophthalmology Service,Ethnicity,J: Pakistani,Over 52 Weeks,110
Ophthalmology Service,Ethnicity,J: Pakistani,Total,14140
Ophthalmology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,3505
Ophthalmology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1460
Ophthalmology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,40
Ophthalmology Service,Ethnicity,K: Bangladeshi,Total,5005
Ophthalmology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,8290
Ophthalmology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3535
Ophthalmology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,110
Ophthalmology Service,Ethnicity,L: Any other Asian background,Total,11935
Ophthalmology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,5695
Ophthalmology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,2155
Ophthalmology Service,Ethnicity,M: Caribbean,Over 52 Weeks,55
Ophthalmology Service,Ethnicity,M: Caribbean,Total,7905
Ophthalmology Service,Ethnicity,N: African,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,N: African,01 To 18 Weeks,8820
Ophthalmology Service,Ethnicity,N: African,18 To 52 Weeks,3690
Ophthalmology Service,Ethnicity,N: African,Over 52 Weeks,115
Ophthalmology Service,Ethnicity,N: African,Total,12630
Ophthalmology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,3755
Ophthalmology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1525
Ophthalmology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,45
Ophthalmology Service,Ethnicity,P: Any other Black background,Total,5320
Ophthalmology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,R: Chinese,01 To 18 Weeks,2040
Ophthalmology Service,Ethnicity,R: Chinese,18 To 52 Weeks,955
Ophthalmology Service,Ethnicity,R: Chinese,Over 52 Weeks,25
Ophthalmology Service,Ethnicity,R: Chinese,Total,3025
Ophthalmology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Ophthalmology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,3725
Ophthalmology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1620
Ophthalmology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,40
Ophthalmology Service,Ethnicity,S: Any other ethnic group,Total,5385
Ophthalmology Service,Ethnicity,Z: Not stated,Unknown Clock Start,15
Ophthalmology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,21560
Ophthalmology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,8675
Ophthalmology Service,Ethnicity,Z: Not stated,Over 52 Weeks,230
Ophthalmology Service,Ethnicity,Z: Not stated,Total,30480
Ophthalmology Service,IMD,1,Unknown Clock Start,*
Ophthalmology Service,IMD,1,01 To 18 Weeks,35445
Ophthalmology Service,IMD,1,18 To 52 Weeks,17565
Ophthalmology Service,IMD,1,Over 52 Weeks,550
Ophthalmology Service,IMD,1,Total,53565
Ophthalmology Service,IMD,10,Unknown Clock Start,20
Ophthalmology Service,IMD,10,01 To 18 Weeks,40240
Ophthalmology Service,IMD,10,18 To 52 Weeks,16480
Ophthalmology Service,IMD,10,Over 52 Weeks,525
Ophthalmology Service,IMD,10,Total,57270
Ophthalmology Service,IMD,2,Unknown Clock Start,10
Ophthalmology Service,IMD,2,01 To 18 Weeks,38315
Ophthalmology Service,IMD,2,18 To 52 Weeks,16870
Ophthalmology Service,IMD,2,Over 52 Weeks,505
Ophthalmology Service,IMD,2,Total,55700
Ophthalmology Service,IMD,3,Unknown Clock Start,10
Ophthalmology Service,IMD,3,01 To 18 Weeks,39135
Ophthalmology Service,IMD,3,18 To 52 Weeks,17115
Ophthalmology Service,IMD,3,Over 52 Weeks,500
Ophthalmology Service,IMD,3,Total,56755
Ophthalmology Service,IMD,4,Unknown Clock Start,15
Ophthalmology Service,IMD,4,01 To 18 Weeks,40685
Ophthalmology Service,IMD,4,18 To 52 Weeks,17770
Ophthalmology Service,IMD,4,Over 52 Weeks,600
Ophthalmology Service,IMD,4,Total,59070
Ophthalmology Service,IMD,5,Unknown Clock Start,15
Ophthalmology Service,IMD,5,01 To 18 Weeks,40900
Ophthalmology Service,IMD,5,18 To 52 Weeks,18110
Ophthalmology Service,IMD,5,Over 52 Weeks,595
Ophthalmology Service,IMD,5,Total,59620
Ophthalmology Service,IMD,6,Unknown Clock Start,20
Ophthalmology Service,IMD,6,01 To 18 Weeks,41890
Ophthalmology Service,IMD,6,18 To 52 Weeks,17920
Ophthalmology Service,IMD,6,Over 52 Weeks,600
Ophthalmology Service,IMD,6,Total,60430
Ophthalmology Service,IMD,7,Unknown Clock Start,15
Ophthalmology Service,IMD,7,01 To 18 Weeks,40850
Ophthalmology Service,IMD,7,18 To 52 Weeks,17640
Ophthalmology Service,IMD,7,Over 52 Weeks,510
Ophthalmology Service,IMD,7,Total,59020
Ophthalmology Service,IMD,8,Unknown Clock Start,25
Ophthalmology Service,IMD,8,01 To 18 Weeks,41915
Ophthalmology Service,IMD,8,18 To 52 Weeks,18020
Ophthalmology Service,IMD,8,Over 52 Weeks,580
Ophthalmology Service,IMD,8,Total,60535
Ophthalmology Service,IMD,9,Unknown Clock Start,20
Ophthalmology Service,IMD,9,01 To 18 Weeks,41980
Ophthalmology Service,IMD,9,18 To 52 Weeks,17430
Ophthalmology Service,IMD,9,Over 52 Weeks,530
Ophthalmology Service,IMD,9,Total,59960
Ophthalmology Service,Sex,Female,Unknown Clock Start,75
Ophthalmology Service,Sex,Female,01 To 18 Weeks,211435
Ophthalmology Service,Sex,Female,18 To 52 Weeks,92360
Ophthalmology Service,Sex,Female,Over 52 Weeks,2880
Ophthalmology Service,Sex,Female,Total,306750
Ophthalmology Service,Sex,Male,Unknown Clock Start,70
Ophthalmology Service,Sex,Male,01 To 18 Weeks,173665
Ophthalmology Service,Sex,Male,18 To 52 Weeks,72850
Ophthalmology Service,Sex,Male,Over 52 Weeks,2225
Ophthalmology Service,Sex,Male,Total,248810
Oral Surgery Service,Age,0-18 Years,Unknown Clock Start,15
Oral Surgery Service,Age,0-18 Years,01 To 18 Weeks,17930
Oral Surgery Service,Age,0-18 Years,18 To 52 Weeks,17625
Oral Surgery Service,Age,0-18 Years,Over 52 Weeks,1520
Oral Surgery Service,Age,0-18 Years,Total,37090
Oral Surgery Service,Age,19-64 Years,Unknown Clock Start,35
Oral Surgery Service,Age,19-64 Years,01 To 18 Weeks,105825
Oral Surgery Service,Age,19-64 Years,18 To 52 Weeks,95870
Oral Surgery Service,Age,19-64 Years,Over 52 Weeks,7635
Oral Surgery Service,Age,19-64 Years,Total,209370
Oral Surgery Service,Age,Over 65 Years,Unknown Clock Start,10
Oral Surgery Service,Age,Over 65 Years,01 To 18 Weeks,36585
Oral Surgery Service,Age,Over 65 Years,18 To 52 Weeks,28110
Oral Surgery Service,Age,Over 65 Years,Over 52 Weeks,1720
Oral Surgery Service,Age,Over 65 Years,Total,66425
Oral Surgery Service,Ethnicity,99: Not known,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,4845
Oral Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,3775
Oral Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,305
Oral Surgery Service,Ethnicity,99: Not known,Total,8925
Oral Surgery Service,Ethnicity,A: British,Unknown Clock Start,50
Oral Surgery Service,Ethnicity,A: British,01 To 18 Weeks,110635
Oral Surgery Service,Ethnicity,A: British,18 To 52 Weeks,100285
Oral Surgery Service,Ethnicity,A: British,Over 52 Weeks,7920
Oral Surgery Service,Ethnicity,A: British,Total,218890
Oral Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,825
Oral Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,630
Oral Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,35
Oral Surgery Service,Ethnicity,B: Irish,Total,1490
Oral Surgery Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,8600
Oral Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,6990
Oral Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,530
Oral Surgery Service,Ethnicity,C: Any other white background,Total,16125
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,865
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,740
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,50
Oral Surgery Service,Ethnicity,D: White and Black Caribbean,Total,1655
Oral Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,400
Oral Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,370
Oral Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,30
Oral Surgery Service,Ethnicity,E: White and Black African,Total,795
Oral Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,600
Oral Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,530
Oral Surgery Service,Ethnicity,F: White and Asian,Over 52 Weeks,40
Oral Surgery Service,Ethnicity,F: White and Asian,Total,1165
Oral Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1400
Oral Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1150
Oral Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,100
Oral Surgery Service,Ethnicity,G: Any other mixed background,Total,2645
Oral Surgery Service,Ethnicity,H: Indian,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,4845
Oral Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,4300
Oral Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,305
Oral Surgery Service,Ethnicity,H: Indian,Total,9450
Oral Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4250
Oral Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3690
Oral Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,235
Oral Surgery Service,Ethnicity,J: Pakistani,Total,8175
Oral Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1735
Oral Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1395
Oral Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,110
Oral Surgery Service,Ethnicity,K: Bangladeshi,Total,3240
Oral Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3580
Oral Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2735
Oral Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,180
Oral Surgery Service,Ethnicity,L: Any other Asian background,Total,6495
Oral Surgery Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2240
Oral Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1770
Oral Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,95
Oral Surgery Service,Ethnicity,M: Caribbean,Total,4105
Oral Surgery Service,Ethnicity,N: African,01 To 18 Weeks,3405
Oral Surgery Service,Ethnicity,N: African,18 To 52 Weeks,2570
Oral Surgery Service,Ethnicity,N: African,Over 52 Weeks,200
Oral Surgery Service,Ethnicity,N: African,Total,6175
Oral Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1855
Oral Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1445
Oral Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,85
Oral Surgery Service,Ethnicity,P: Any other Black background,Total,3385
Oral Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,725
Oral Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,625
Oral Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,45
Oral Surgery Service,Ethnicity,R: Chinese,Total,1395
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Oral Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1790
Oral Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1375
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,80
Oral Surgery Service,Ethnicity,S: Any other ethnic group,Total,3250
Oral Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,8945
Oral Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,7555
Oral Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,535
Oral Surgery Service,Ethnicity,Z: Not stated,Total,17035
Oral Surgery Service,IMD,1,Unknown Clock Start,*
Oral Surgery Service,IMD,1,01 To 18 Weeks,16530
Oral Surgery Service,IMD,1,18 To 52 Weeks,15655
Oral Surgery Service,IMD,1,Over 52 Weeks,1160
Oral Surgery Service,IMD,1,Total,33345
Oral Surgery Service,IMD,10,Unknown Clock Start,10
Oral Surgery Service,IMD,10,01 To 18 Weeks,13360
Oral Surgery Service,IMD,10,18 To 52 Weeks,12020
Oral Surgery Service,IMD,10,Over 52 Weeks,1030
Oral Surgery Service,IMD,10,Total,26420
Oral Surgery Service,IMD,2,Unknown Clock Start,*
Oral Surgery Service,IMD,2,01 To 18 Weeks,16920
Oral Surgery Service,IMD,2,18 To 52 Weeks,14390
Oral Surgery Service,IMD,2,Over 52 Weeks,1055
Oral Surgery Service,IMD,2,Total,32365
Oral Surgery Service,IMD,3,Unknown Clock Start,*
Oral Surgery Service,IMD,3,01 To 18 Weeks,16705
Oral Surgery Service,IMD,3,18 To 52 Weeks,14340
Oral Surgery Service,IMD,3,Over 52 Weeks,1080
Oral Surgery Service,IMD,3,Total,32130
Oral Surgery Service,IMD,4,Unknown Clock Start,10
Oral Surgery Service,IMD,4,01 To 18 Weeks,16150
Oral Surgery Service,IMD,4,18 To 52 Weeks,13700
Oral Surgery Service,IMD,4,Over 52 Weeks,1035
Oral Surgery Service,IMD,4,Total,30890
Oral Surgery Service,IMD,5,Unknown Clock Start,*
Oral Surgery Service,IMD,5,01 To 18 Weeks,15760
Oral Surgery Service,IMD,5,18 To 52 Weeks,13595
Oral Surgery Service,IMD,5,Over 52 Weeks,1070
Oral Surgery Service,IMD,5,Total,30425
Oral Surgery Service,IMD,6,Unknown Clock Start,*
Oral Surgery Service,IMD,6,01 To 18 Weeks,15700
Oral Surgery Service,IMD,6,18 To 52 Weeks,13510
Oral Surgery Service,IMD,6,Over 52 Weeks,1015
Oral Surgery Service,IMD,6,Total,30225
Oral Surgery Service,IMD,7,Unknown Clock Start,10
Oral Surgery Service,IMD,7,01 To 18 Weeks,15270
Oral Surgery Service,IMD,7,18 To 52 Weeks,13455
Oral Surgery Service,IMD,7,Over 52 Weeks,1010
Oral Surgery Service,IMD,7,Total,29750
Oral Surgery Service,IMD,8,Unknown Clock Start,10
Oral Surgery Service,IMD,8,01 To 18 Weeks,15100
Oral Surgery Service,IMD,8,18 To 52 Weeks,13415
Oral Surgery Service,IMD,8,Over 52 Weeks,1065
Oral Surgery Service,IMD,8,Total,29590
Oral Surgery Service,IMD,9,Unknown Clock Start,10
Oral Surgery Service,IMD,9,01 To 18 Weeks,14270
Oral Surgery Service,IMD,9,18 To 52 Weeks,12910
Oral Surgery Service,IMD,9,Over 52 Weeks,1040
Oral Surgery Service,IMD,9,Total,28230
Oral Surgery Service,Sex,Female,Unknown Clock Start,35
Oral Surgery Service,Sex,Female,01 To 18 Weeks,84440
Oral Surgery Service,Sex,Female,18 To 52 Weeks,78430
Oral Surgery Service,Sex,Female,Over 52 Weeks,6020
Oral Surgery Service,Sex,Female,Total,168925
Oral Surgery Service,Sex,Male,Unknown Clock Start,25
Oral Surgery Service,Sex,Male,01 To 18 Weeks,60645
Oral Surgery Service,Sex,Male,18 To 52 Weeks,52635
Oral Surgery Service,Sex,Male,Over 52 Weeks,4040
Oral Surgery Service,Sex,Male,Total,117345
Other - Medical Services,Age,0-18 Years,Unknown Clock Start,35
Other - Medical Services,Age,0-18 Years,01 To 18 Weeks,112480
Other - Medical Services,Age,0-18 Years,18 To 52 Weeks,38330
Other - Medical Services,Age,0-18 Years,Over 52 Weeks,805
Other - Medical Services,Age,0-18 Years,Total,151645
Other - Medical Services,Age,19-64 Years,Unknown Clock Start,405
Other - Medical Services,Age,19-64 Years,01 To 18 Weeks,248555
Other - Medical Services,Age,19-64 Years,18 To 52 Weeks,147345
Other - Medical Services,Age,19-64 Years,Over 52 Weeks,5670
Other - Medical Services,Age,19-64 Years,Total,401975
Other - Medical Services,Age,Over 65 Years,Unknown Clock Start,355
Other - Medical Services,Age,Over 65 Years,01 To 18 Weeks,117180
Other - Medical Services,Age,Over 65 Years,18 To 52 Weeks,61700
Other - Medical Services,Age,Over 65 Years,Over 52 Weeks,2370
Other - Medical Services,Age,Over 65 Years,Total,181605
Other - Medical Services,Ethnicity,99: Not known,Unknown Clock Start,10
Other - Medical Services,Ethnicity,99: Not known,01 To 18 Weeks,18325
Other - Medical Services,Ethnicity,99: Not known,18 To 52 Weeks,6960
Other - Medical Services,Ethnicity,99: Not known,Over 52 Weeks,255
Other - Medical Services,Ethnicity,99: Not known,Total,25545
Other - Medical Services,Ethnicity,A: British,Unknown Clock Start,640
Other - Medical Services,Ethnicity,A: British,01 To 18 Weeks,318970
Other - Medical Services,Ethnicity,A: British,18 To 52 Weeks,166055
Other - Medical Services,Ethnicity,A: British,Over 52 Weeks,6010
Other - Medical Services,Ethnicity,A: British,Total,491675
Other - Medical Services,Ethnicity,B: Irish,Unknown Clock Start,10
Other - Medical Services,Ethnicity,B: Irish,01 To 18 Weeks,2805
Other - Medical Services,Ethnicity,B: Irish,18 To 52 Weeks,1420
Other - Medical Services,Ethnicity,B: Irish,Over 52 Weeks,55
Other - Medical Services,Ethnicity,B: Irish,Total,4290
Other - Medical Services,Ethnicity,C: Any other white background,Unknown Clock Start,45
Other - Medical Services,Ethnicity,C: Any other white background,01 To 18 Weeks,34590
Other - Medical Services,Ethnicity,C: Any other white background,18 To 52 Weeks,17285
Other - Medical Services,Ethnicity,C: Any other white background,Over 52 Weeks,695
Other - Medical Services,Ethnicity,C: Any other white background,Total,52615
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Other - Medical Services,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,2965
Other - Medical Services,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,1350
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,35
Other - Medical Services,Ethnicity,D: White and Black Caribbean,Total,4350
Other - Medical Services,Ethnicity,E: White and Black African,01 To 18 Weeks,1690
Other - Medical Services,Ethnicity,E: White and Black African,18 To 52 Weeks,760
Other - Medical Services,Ethnicity,E: White and Black African,Over 52 Weeks,25
Other - Medical Services,Ethnicity,E: White and Black African,Total,2470
Other - Medical Services,Ethnicity,F: White and Asian,Unknown Clock Start,*
Other - Medical Services,Ethnicity,F: White and Asian,01 To 18 Weeks,2250
Other - Medical Services,Ethnicity,F: White and Asian,18 To 52 Weeks,1045
Other - Medical Services,Ethnicity,F: White and Asian,Over 52 Weeks,25
Other - Medical Services,Ethnicity,F: White and Asian,Total,3320
Other - Medical Services,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Other - Medical Services,Ethnicity,G: Any other mixed background,01 To 18 Weeks,5435
Other - Medical Services,Ethnicity,G: Any other mixed background,18 To 52 Weeks,2470
Other - Medical Services,Ethnicity,G: Any other mixed background,Over 52 Weeks,80
Other - Medical Services,Ethnicity,G: Any other mixed background,Total,7990
Other - Medical Services,Ethnicity,H: Indian,Unknown Clock Start,10
Other - Medical Services,Ethnicity,H: Indian,01 To 18 Weeks,15045
Other - Medical Services,Ethnicity,H: Indian,18 To 52 Weeks,8025
Other - Medical Services,Ethnicity,H: Indian,Over 52 Weeks,275
Other - Medical Services,Ethnicity,H: Indian,Total,23355
Other - Medical Services,Ethnicity,J: Pakistani,Unknown Clock Start,*
Other - Medical Services,Ethnicity,J: Pakistani,01 To 18 Weeks,14360
Other - Medical Services,Ethnicity,J: Pakistani,18 To 52 Weeks,7315
Other - Medical Services,Ethnicity,J: Pakistani,Over 52 Weeks,180
Other - Medical Services,Ethnicity,J: Pakistani,Total,21860
Other - Medical Services,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Other - Medical Services,Ethnicity,K: Bangladeshi,01 To 18 Weeks,5840
Other - Medical Services,Ethnicity,K: Bangladeshi,18 To 52 Weeks,2835
Other - Medical Services,Ethnicity,K: Bangladeshi,Over 52 Weeks,85
Other - Medical Services,Ethnicity,K: Bangladeshi,Total,8760
Other - Medical Services,Ethnicity,L: Any other Asian background,Unknown Clock Start,20
Other - Medical Services,Ethnicity,L: Any other Asian background,01 To 18 Weeks,12875
Other - Medical Services,Ethnicity,L: Any other Asian background,18 To 52 Weeks,6650
Other - Medical Services,Ethnicity,L: Any other Asian background,Over 52 Weeks,250
Other - Medical Services,Ethnicity,L: Any other Asian background,Total,19795
Other - Medical Services,Ethnicity,M: Caribbean,Unknown Clock Start,*
Other - Medical Services,Ethnicity,M: Caribbean,01 To 18 Weeks,7435
Other - Medical Services,Ethnicity,M: Caribbean,18 To 52 Weeks,3845
Other - Medical Services,Ethnicity,M: Caribbean,Over 52 Weeks,120
Other - Medical Services,Ethnicity,M: Caribbean,Total,11400
Other - Medical Services,Ethnicity,N: African,Unknown Clock Start,10
Other - Medical Services,Ethnicity,N: African,01 To 18 Weeks,13800
Other - Medical Services,Ethnicity,N: African,18 To 52 Weeks,6205
Other - Medical Services,Ethnicity,N: African,Over 52 Weeks,205
Other - Medical Services,Ethnicity,N: African,Total,20225
Other - Medical Services,Ethnicity,P: Any other Black background,Unknown Clock Start,10
Other - Medical Services,Ethnicity,P: Any other Black background,01 To 18 Weeks,5830
Other - Medical Services,Ethnicity,P: Any other Black background,18 To 52 Weeks,2925
Other - Medical Services,Ethnicity,P: Any other Black background,Over 52 Weeks,105
Other - Medical Services,Ethnicity,P: Any other Black background,Total,8875
Other - Medical Services,Ethnicity,R: Chinese,Unknown Clock Start,*
Other - Medical Services,Ethnicity,R: Chinese,01 To 18 Weeks,2260
Other - Medical Services,Ethnicity,R: Chinese,18 To 52 Weeks,1150
Other - Medical Services,Ethnicity,R: Chinese,Over 52 Weeks,35
Other - Medical Services,Ethnicity,R: Chinese,Total,3445
Other - Medical Services,Ethnicity,S: Any other ethnic group,Unknown Clock Start,10
Other - Medical Services,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,6800
Other - Medical Services,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,3245
Other - Medical Services,Ethnicity,S: Any other ethnic group,Over 52 Weeks,115
Other - Medical Services,Ethnicity,S: Any other ethnic group,Total,10165
Other - Medical Services,Ethnicity,Z: Not stated,Unknown Clock Start,30
Other - Medical Services,Ethnicity,Z: Not stated,01 To 18 Weeks,21020
Other - Medical Services,Ethnicity,Z: Not stated,18 To 52 Weeks,10080
Other - Medical Services,Ethnicity,Z: Not stated,Over 52 Weeks,315
Other - Medical Services,Ethnicity,Z: Not stated,Total,31445
Other - Medical Services,IMD,1,Unknown Clock Start,45
Other - Medical Services,IMD,1,01 To 18 Weeks,54190
Other - Medical Services,IMD,1,18 To 52 Weeks,28270
Other - Medical Services,IMD,1,Over 52 Weeks,785
Other - Medical Services,IMD,1,Total,83290
Other - Medical Services,IMD,10,Unknown Clock Start,115
Other - Medical Services,IMD,10,01 To 18 Weeks,38225
Other - Medical Services,IMD,10,18 To 52 Weeks,19675
Other - Medical Services,IMD,10,Over 52 Weeks,755
Other - Medical Services,IMD,10,Total,58770
Other - Medical Services,IMD,2,Unknown Clock Start,55
Other - Medical Services,IMD,2,01 To 18 Weeks,54490
Other - Medical Services,IMD,2,18 To 52 Weeks,27790
Other - Medical Services,IMD,2,Over 52 Weeks,895
Other - Medical Services,IMD,2,Total,83235
Other - Medical Services,IMD,3,Unknown Clock Start,75
Other - Medical Services,IMD,3,01 To 18 Weeks,53350
Other - Medical Services,IMD,3,18 To 52 Weeks,27070
Other - Medical Services,IMD,3,Over 52 Weeks,970
Other - Medical Services,IMD,3,Total,81465
Other - Medical Services,IMD,4,Unknown Clock Start,90
Other - Medical Services,IMD,4,01 To 18 Weeks,50310
Other - Medical Services,IMD,4,18 To 52 Weeks,25660
Other - Medical Services,IMD,4,Over 52 Weeks,960
Other - Medical Services,IMD,4,Total,77015
Other - Medical Services,IMD,5,Unknown Clock Start,85
Other - Medical Services,IMD,5,01 To 18 Weeks,47605
Other - Medical Services,IMD,5,18 To 52 Weeks,24065
Other - Medical Services,IMD,5,Over 52 Weeks,905
Other - Medical Services,IMD,5,Total,72660
Other - Medical Services,IMD,6,Unknown Clock Start,75
Other - Medical Services,IMD,6,01 To 18 Weeks,46510
Other - Medical Services,IMD,6,18 To 52 Weeks,23825
Other - Medical Services,IMD,6,Over 52 Weeks,870
Other - Medical Services,IMD,6,Total,71275
Other - Medical Services,IMD,7,Unknown Clock Start,105
Other - Medical Services,IMD,7,01 To 18 Weeks,44070
Other - Medical Services,IMD,7,18 To 52 Weeks,22295
Other - Medical Services,IMD,7,Over 52 Weeks,885
Other - Medical Services,IMD,7,Total,67355
Other - Medical Services,IMD,8,Unknown Clock Start,75
Other - Medical Services,IMD,8,01 To 18 Weeks,43415
Other - Medical Services,IMD,8,18 To 52 Weeks,22560
Other - Medical Services,IMD,8,Over 52 Weeks,840
Other - Medical Services,IMD,8,Total,66895
Other - Medical Services,IMD,9,Unknown Clock Start,90
Other - Medical Services,IMD,9,01 To 18 Weeks,41795
Other - Medical Services,IMD,9,18 To 52 Weeks,21410
Other - Medical Services,IMD,9,Over 52 Weeks,775
Other - Medical Services,IMD,9,Total,64070
Other - Medical Services,Sex,Female,Unknown Clock Start,435
Other - Medical Services,Sex,Female,01 To 18 Weeks,249255
Other - Medical Services,Sex,Female,18 To 52 Weeks,135010
Other - Medical Services,Sex,Female,Over 52 Weeks,4885
Other - Medical Services,Sex,Female,Total,389580
Other - Medical Services,Sex,Male,Unknown Clock Start,360
Other - Medical Services,Sex,Male,01 To 18 Weeks,196120
Other - Medical Services,Sex,Male,18 To 52 Weeks,94495
Other - Medical Services,Sex,Male,Over 52 Weeks,3310
Other - Medical Services,Sex,Male,Total,294285
