Treatment Function Code,Metric,Category,Waiting Bands,Count
Elderly Medicine Service,IMD,8,18 To 52 Weeks,460
Elderly Medicine Service,IMD,8,Over 52 Weeks,*
Elderly Medicine Service,IMD,8,Total,2735
Elderly Medicine Service,IMD,9,Unknown Clock Start,*
Elderly Medicine Service,IMD,9,01 To 18 Weeks,2105
Elderly Medicine Service,IMD,9,18 To 52 Weeks,440
Elderly Medicine Service,IMD,9,Over 52 Weeks,*
Elderly Medicine Service,IMD,9,Total,2555
Elderly Medicine Service,Sex,Female,Unknown Clock Start,20
Elderly Medicine Service,Sex,Female,01 To 18 Weeks,11590
Elderly Medicine Service,Sex,Female,18 To 52 Weeks,2530
Elderly Medicine Service,Sex,Female,Over 52 Weeks,15
Elderly Medicine Service,Sex,Female,Total,14150
Elderly Medicine Service,Sex,Male,Unknown Clock Start,15
Elderly Medicine Service,Sex,Male,01 To 18 Weeks,9095
Elderly Medicine Service,Sex,Male,18 To 52 Weeks,1615
Elderly Medicine Service,Sex,Male,Over 52 Weeks,15
Elderly Medicine Service,Sex,Male,Total,10735
Gastroenterology Service,Age,0-18 Years,Unknown Clock Start,15
Gastroenterology Service,Age,0-18 Years,01 To 18 Weeks,3830
Gastroenterology Service,Age,0-18 Years,18 To 52 Weeks,2640
Gastroenterology Service,Age,0-18 Years,Over 52 Weeks,110
Gastroenterology Service,Age,0-18 Years,Total,6595
Gastroenterology Service,Age,19-64 Years,Unknown Clock Start,625
Gastroenterology Service,Age,19-64 Years,01 To 18 Weeks,154775
Gastroenterology Service,Age,19-64 Years,18 To 52 Weeks,87855
Gastroenterology Service,Age,19-64 Years,Over 52 Weeks,5000
Gastroenterology Service,Age,19-64 Years,Total,248260
Gastroenterology Service,Age,Over 65 Years,Unknown Clock Start,400
Gastroenterology Service,Age,Over 65 Years,01 To 18 Weeks,84740
Gastroenterology Service,Age,Over 65 Years,18 To 52 Weeks,38690
Gastroenterology Service,Age,Over 65 Years,Over 52 Weeks,1870
Gastroenterology Service,Age,Over 65 Years,Total,125700
Gastroenterology Service,Ethnicity,99: Not known,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,99: Not known,01 To 18 Weeks,10125
Gastroenterology Service,Ethnicity,99: Not known,18 To 52 Weeks,3885
Gastroenterology Service,Ethnicity,99: Not known,Over 52 Weeks,180
Gastroenterology Service,Ethnicity,99: Not known,Total,14200
Gastroenterology Service,Ethnicity,A: British,Unknown Clock Start,740
Gastroenterology Service,Ethnicity,A: British,01 To 18 Weeks,174735
Gastroenterology Service,Ethnicity,A: British,18 To 52 Weeks,93045
Gastroenterology Service,Ethnicity,A: British,Over 52 Weeks,5160
Gastroenterology Service,Ethnicity,A: British,Total,273675
Gastroenterology Service,Ethnicity,B: Irish,Unknown Clock Start,15
Gastroenterology Service,Ethnicity,B: Irish,01 To 18 Weeks,1690
Gastroenterology Service,Ethnicity,B: Irish,18 To 52 Weeks,770
Gastroenterology Service,Ethnicity,B: Irish,Over 52 Weeks,50
Gastroenterology Service,Ethnicity,B: Irish,Total,2535
Gastroenterology Service,Ethnicity,C: Any other white background,Unknown Clock Start,80
Gastroenterology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,15135
Gastroenterology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8145
Gastroenterology Service,Ethnicity,C: Any other white background,Over 52 Weeks,460
Gastroenterology Service,Ethnicity,C: Any other white background,Total,23810
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,730
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,430
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,15
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Total,1180
Gastroenterology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,455
Gastroenterology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,205
Gastroenterology Service,Ethnicity,E: White and Black African,Over 52 Weeks,20
Gastroenterology Service,Ethnicity,E: White and Black African,Total,685
Gastroenterology Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,645
Gastroenterology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,345
Gastroenterology Service,Ethnicity,F: White and Asian,Over 52 Weeks,20
Gastroenterology Service,Ethnicity,F: White and Asian,Total,1010
Gastroenterology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,15
Gastroenterology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1625
Gastroenterology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,875
Gastroenterology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,45
Gastroenterology Service,Ethnicity,G: Any other mixed background,Total,2560
Gastroenterology Service,Ethnicity,H: Indian,Unknown Clock Start,30
Gastroenterology Service,Ethnicity,H: Indian,01 To 18 Weeks,7040
Gastroenterology Service,Ethnicity,H: Indian,18 To 52 Weeks,3540
Gastroenterology Service,Ethnicity,H: Indian,Over 52 Weeks,120
Gastroenterology Service,Ethnicity,H: Indian,Total,10735
Gastroenterology Service,Ethnicity,J: Pakistani,Unknown Clock Start,15
Gastroenterology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,6100
Gastroenterology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3620
Gastroenterology Service,Ethnicity,J: Pakistani,Over 52 Weeks,195
Gastroenterology Service,Ethnicity,J: Pakistani,Total,9925
Gastroenterology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2605
Gastroenterology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1370
Gastroenterology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,45
Gastroenterology Service,Ethnicity,K: Bangladeshi,Total,4030
Gastroenterology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,40
Gastroenterology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5615
Gastroenterology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2820
Gastroenterology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,130
Gastroenterology Service,Ethnicity,L: Any other Asian background,Total,8605
Gastroenterology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2685
Gastroenterology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1340
Gastroenterology Service,Ethnicity,M: Caribbean,Over 52 Weeks,50
Gastroenterology Service,Ethnicity,M: Caribbean,Total,4085
Gastroenterology Service,Ethnicity,N: African,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,N: African,01 To 18 Weeks,4410
Gastroenterology Service,Ethnicity,N: African,18 To 52 Weeks,2215
Gastroenterology Service,Ethnicity,N: African,Over 52 Weeks,100
Gastroenterology Service,Ethnicity,N: African,Total,6735
Gastroenterology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,15
Gastroenterology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,2080
Gastroenterology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1040
Gastroenterology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,45
Gastroenterology Service,Ethnicity,P: Any other Black background,Total,3180
Gastroenterology Service,Ethnicity,R: Chinese,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,R: Chinese,01 To 18 Weeks,1195
Gastroenterology Service,Ethnicity,R: Chinese,18 To 52 Weeks,605
Gastroenterology Service,Ethnicity,R: Chinese,Over 52 Weeks,35
Gastroenterology Service,Ethnicity,R: Chinese,Total,1845
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2705
Gastroenterology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1305
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,60
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Total,4085
Gastroenterology Service,Ethnicity,Z: Not stated,Unknown Clock Start,35
Gastroenterology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9715
Gastroenterology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,4695
Gastroenterology Service,Ethnicity,Z: Not stated,Over 52 Weeks,255
Gastroenterology Service,Ethnicity,Z: Not stated,Total,14700
Gastroenterology Service,IMD,1,Unknown Clock Start,20
Gastroenterology Service,IMD,1,01 To 18 Weeks,25745
Gastroenterology Service,IMD,1,18 To 52 Weeks,14510
Gastroenterology Service,IMD,1,Over 52 Weeks,800
Gastroenterology Service,IMD,1,Total,41070
Gastroenterology Service,IMD,10,Unknown Clock Start,255
Gastroenterology Service,IMD,10,01 To 18 Weeks,20725
Gastroenterology Service,IMD,10,18 To 52 Weeks,10860
Gastroenterology Service,IMD,10,Over 52 Weeks,600
Gastroenterology Service,IMD,10,Total,32440
Gastroenterology Service,IMD,2,Unknown Clock Start,35
Gastroenterology Service,IMD,2,01 To 18 Weeks,25855
Gastroenterology Service,IMD,2,18 To 52 Weeks,13940
Gastroenterology Service,IMD,2,Over 52 Weeks,630
Gastroenterology Service,IMD,2,Total,40455
Gastroenterology Service,IMD,3,Unknown Clock Start,80
Gastroenterology Service,IMD,3,01 To 18 Weeks,25715
Gastroenterology Service,IMD,3,18 To 52 Weeks,13370
Gastroenterology Service,IMD,3,Over 52 Weeks,670
Gastroenterology Service,IMD,3,Total,39830
Gastroenterology Service,IMD,4,Unknown Clock Start,95
Gastroenterology Service,IMD,4,01 To 18 Weeks,24860
Gastroenterology Service,IMD,4,18 To 52 Weeks,13035
Gastroenterology Service,IMD,4,Over 52 Weeks,765
Gastroenterology Service,IMD,4,Total,38750
Gastroenterology Service,IMD,5,Unknown Clock Start,75
Gastroenterology Service,IMD,5,01 To 18 Weeks,23795
Gastroenterology Service,IMD,5,18 To 52 Weeks,12350
Gastroenterology Service,IMD,5,Over 52 Weeks,640
Gastroenterology Service,IMD,5,Total,36855
Gastroenterology Service,IMD,6,Unknown Clock Start,80
Gastroenterology Service,IMD,6,01 To 18 Weeks,23600
Gastroenterology Service,IMD,6,18 To 52 Weeks,12335
Gastroenterology Service,IMD,6,Over 52 Weeks,675
Gastroenterology Service,IMD,6,Total,36690
Gastroenterology Service,IMD,7,Unknown Clock Start,125
Gastroenterology Service,IMD,7,01 To 18 Weeks,23500
Gastroenterology Service,IMD,7,18 To 52 Weeks,12245
Gastroenterology Service,IMD,7,Over 52 Weeks,705
Gastroenterology Service,IMD,7,Total,36575
Gastroenterology Service,IMD,8,Unknown Clock Start,140
Gastroenterology Service,IMD,8,01 To 18 Weeks,23270
Gastroenterology Service,IMD,8,18 To 52 Weeks,11975
Gastroenterology Service,IMD,8,Over 52 Weeks,685
Gastroenterology Service,IMD,8,Total,36065
Gastroenterology Service,IMD,9,Unknown Clock Start,140
Gastroenterology Service,IMD,9,01 To 18 Weeks,22320
Gastroenterology Service,IMD,9,18 To 52 Weeks,11635
Gastroenterology Service,IMD,9,Over 52 Weeks,670
Gastroenterology Service,IMD,9,Total,34765
Gastroenterology Service,Sex,Female,Unknown Clock Start,605
Gastroenterology Service,Sex,Female,01 To 18 Weeks,134140
Gastroenterology Service,Sex,Female,18 To 52 Weeks,72440
Gastroenterology Service,Sex,Female,Over 52 Weeks,3955
Gastroenterology Service,Sex,Female,Total,211140
Gastroenterology Service,Sex,Male,Unknown Clock Start,435
Gastroenterology Service,Sex,Male,01 To 18 Weeks,99455
Gastroenterology Service,Sex,Male,18 To 52 Weeks,51060
Gastroenterology Service,Sex,Male,Over 52 Weeks,2460
Gastroenterology Service,Sex,Male,Total,153410
General Internal Medicine Service,Age,0-18 Years,Unknown Clock Start,*
General Internal Medicine Service,Age,0-18 Years,01 To 18 Weeks,280
General Internal Medicine Service,Age,0-18 Years,18 To 52 Weeks,100
General Internal Medicine Service,Age,0-18 Years,Over 52 Weeks,10
General Internal Medicine Service,Age,0-18 Years,Total,390
General Internal Medicine Service,Age,19-64 Years,Unknown Clock Start,30
General Internal Medicine Service,Age,19-64 Years,01 To 18 Weeks,10470
General Internal Medicine Service,Age,19-64 Years,18 To 52 Weeks,5210
General Internal Medicine Service,Age,19-64 Years,Over 52 Weeks,235
General Internal Medicine Service,Age,19-64 Years,Total,15955
General Internal Medicine Service,Age,Over 65 Years,Unknown Clock Start,40
General Internal Medicine Service,Age,Over 65 Years,01 To 18 Weeks,8150
General Internal Medicine Service,Age,Over 65 Years,18 To 52 Weeks,2605
General Internal Medicine Service,Age,Over 65 Years,Over 52 Weeks,125
General Internal Medicine Service,Age,Over 65 Years,Total,10920
General Internal Medicine Service,Ethnicity,99: Not known,01 To 18 Weeks,430
General Internal Medicine Service,Ethnicity,99: Not known,18 To 52 Weeks,220
General Internal Medicine Service,Ethnicity,99: Not known,Over 52 Weeks,15
General Internal Medicine Service,Ethnicity,99: Not known,Total,665
General Internal Medicine Service,Ethnicity,A: British,Unknown Clock Start,60
General Internal Medicine Service,Ethnicity,A: British,01 To 18 Weeks,13615
General Internal Medicine Service,Ethnicity,A: British,18 To 52 Weeks,5135
General Internal Medicine Service,Ethnicity,A: British,Over 52 Weeks,260
General Internal Medicine Service,Ethnicity,A: British,Total,19070
General Internal Medicine Service,Ethnicity,B: Irish,01 To 18 Weeks,130
General Internal Medicine Service,Ethnicity,B: Irish,18 To 52 Weeks,60
General Internal Medicine Service,Ethnicity,B: Irish,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,B: Irish,Total,195
General Internal Medicine Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,C: Any other white background,01 To 18 Weeks,1240
General Internal Medicine Service,Ethnicity,C: Any other white background,18 To 52 Weeks,745
General Internal Medicine Service,Ethnicity,C: Any other white background,Over 52 Weeks,40
General Internal Medicine Service,Ethnicity,C: Any other white background,Total,2025
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,70
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,40
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,Total,115
General Internal Medicine Service,Ethnicity,E: White and Black African,01 To 18 Weeks,50
General Internal Medicine Service,Ethnicity,E: White and Black African,18 To 52 Weeks,20
General Internal Medicine Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,E: White and Black African,Total,70
General Internal Medicine Service,Ethnicity,F: White and Asian,01 To 18 Weeks,45
General Internal Medicine Service,Ethnicity,F: White and Asian,18 To 52 Weeks,35
General Internal Medicine Service,Ethnicity,F: White and Asian,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,F: White and Asian,Total,85
General Internal Medicine Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,145
General Internal Medicine Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,80
General Internal Medicine Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,G: Any other mixed background,Total,225
General Internal Medicine Service,Ethnicity,H: Indian,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,H: Indian,01 To 18 Weeks,495
General Internal Medicine Service,Ethnicity,H: Indian,18 To 52 Weeks,240
General Internal Medicine Service,Ethnicity,H: Indian,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,H: Indian,Total,740
General Internal Medicine Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,J: Pakistani,01 To 18 Weeks,295
General Internal Medicine Service,Ethnicity,J: Pakistani,18 To 52 Weeks,105
General Internal Medicine Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,J: Pakistani,Total,405
General Internal Medicine Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,155
General Internal Medicine Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,80
General Internal Medicine Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,K: Bangladeshi,Total,240
General Internal Medicine Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,415
General Internal Medicine Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,190
General Internal Medicine Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,10
General Internal Medicine Service,Ethnicity,L: Any other Asian background,Total,610
General Internal Medicine Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,M: Caribbean,01 To 18 Weeks,265
General Internal Medicine Service,Ethnicity,M: Caribbean,18 To 52 Weeks,135
General Internal Medicine Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,M: Caribbean,Total,405
General Internal Medicine Service,Ethnicity,N: African,01 To 18 Weeks,400
General Internal Medicine Service,Ethnicity,N: African,18 To 52 Weeks,205
General Internal Medicine Service,Ethnicity,N: African,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,N: African,Total,605
General Internal Medicine Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,205
General Internal Medicine Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,120
General Internal Medicine Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,P: Any other Black background,Total,330
General Internal Medicine Service,Ethnicity,R: Chinese,01 To 18 Weeks,100
General Internal Medicine Service,Ethnicity,R: Chinese,18 To 52 Weeks,45
General Internal Medicine Service,Ethnicity,R: Chinese,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,R: Chinese,Total,150
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,205
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,95
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Total,300
General Internal Medicine Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,Z: Not stated,01 To 18 Weeks,750
General Internal Medicine Service,Ethnicity,Z: Not stated,18 To 52 Weeks,410
General Internal Medicine Service,Ethnicity,Z: Not stated,Over 52 Weeks,15
General Internal Medicine Service,Ethnicity,Z: Not stated,Total,1175
General Internal Medicine Service,IMD,1,01 To 18 Weeks,1360
General Internal Medicine Service,IMD,1,18 To 52 Weeks,440
General Internal Medicine Service,IMD,1,Over 52 Weeks,15
General Internal Medicine Service,IMD,1,Total,1815
General Internal Medicine Service,IMD,10,Unknown Clock Start,25
General Internal Medicine Service,IMD,10,01 To 18 Weeks,1715
General Internal Medicine Service,IMD,10,18 To 52 Weeks,680
General Internal Medicine Service,IMD,10,Over 52 Weeks,45
General Internal Medicine Service,IMD,10,Total,2465
General Internal Medicine Service,IMD,2,Unknown Clock Start,*
General Internal Medicine Service,IMD,2,01 To 18 Weeks,1775
General Internal Medicine Service,IMD,2,18 To 52 Weeks,775
General Internal Medicine Service,IMD,2,Over 52 Weeks,35
General Internal Medicine Service,IMD,2,Total,2595
General Internal Medicine Service,IMD,3,Unknown Clock Start,*
General Internal Medicine Service,IMD,3,01 To 18 Weeks,1935
General Internal Medicine Service,IMD,3,18 To 52 Weeks,980
General Internal Medicine Service,IMD,3,Over 52 Weeks,45
General Internal Medicine Service,IMD,3,Total,2965
General Internal Medicine Service,IMD,4,Unknown Clock Start,*
General Internal Medicine Service,IMD,4,01 To 18 Weeks,2065
General Internal Medicine Service,IMD,4,18 To 52 Weeks,870
General Internal Medicine Service,IMD,4,Over 52 Weeks,25
General Internal Medicine Service,IMD,4,Total,2960
General Internal Medicine Service,IMD,5,Unknown Clock Start,*
General Internal Medicine Service,IMD,5,01 To 18 Weeks,2060
General Internal Medicine Service,IMD,5,18 To 52 Weeks,915
General Internal Medicine Service,IMD,5,Over 52 Weeks,40
General Internal Medicine Service,IMD,5,Total,3015
General Internal Medicine Service,IMD,6,Unknown Clock Start,*
General Internal Medicine Service,IMD,6,01 To 18 Weeks,1965
General Internal Medicine Service,IMD,6,18 To 52 Weeks,820
General Internal Medicine Service,IMD,6,Over 52 Weeks,35
General Internal Medicine Service,IMD,6,Total,2820
General Internal Medicine Service,IMD,7,Unknown Clock Start,*
General Internal Medicine Service,IMD,7,01 To 18 Weeks,1985
General Internal Medicine Service,IMD,7,18 To 52 Weeks,775
General Internal Medicine Service,IMD,7,Over 52 Weeks,45
General Internal Medicine Service,IMD,7,Total,2810
General Internal Medicine Service,IMD,8,Unknown Clock Start,15
General Internal Medicine Service,IMD,8,01 To 18 Weeks,1850
General Internal Medicine Service,IMD,8,18 To 52 Weeks,780
General Internal Medicine Service,IMD,8,Over 52 Weeks,45
General Internal Medicine Service,IMD,8,Total,2685
General Internal Medicine Service,IMD,9,Unknown Clock Start,15
General Internal Medicine Service,IMD,9,01 To 18 Weeks,1845
General Internal Medicine Service,IMD,9,18 To 52 Weeks,725
General Internal Medicine Service,IMD,9,Over 52 Weeks,40
General Internal Medicine Service,IMD,9,Total,2620
General Internal Medicine Service,Sex,Female,Unknown Clock Start,40
General Internal Medicine Service,Sex,Female,01 To 18 Weeks,11400
General Internal Medicine Service,Sex,Female,18 To 52 Weeks,4925
General Internal Medicine Service,Sex,Female,Over 52 Weeks,260
General Internal Medicine Service,Sex,Female,Total,16625
General Internal Medicine Service,Sex,Male,Unknown Clock Start,30
General Internal Medicine Service,Sex,Male,01 To 18 Weeks,7230
General Internal Medicine Service,Sex,Male,18 To 52 Weeks,2960
General Internal Medicine Service,Sex,Male,Over 52 Weeks,110
General Internal Medicine Service,Sex,Male,Total,10335
General Surgery Service,Age,0-18 Years,Unknown Clock Start,*
General Surgery Service,Age,0-18 Years,01 To 18 Weeks,2125
General Surgery Service,Age,0-18 Years,18 To 52 Weeks,1355
General Surgery Service,Age,0-18 Years,Over 52 Weeks,85
General Surgery Service,Age,0-18 Years,Total,3565
General Surgery Service,Age,19-64 Years,Unknown Clock Start,270
General Surgery Service,Age,19-64 Years,01 To 18 Weeks,117840
General Surgery Service,Age,19-64 Years,18 To 52 Weeks,79945
General Surgery Service,Age,19-64 Years,Over 52 Weeks,6140
General Surgery Service,Age,19-64 Years,Total,204195
General Surgery Service,Age,Over 65 Years,Unknown Clock Start,175
General Surgery Service,Age,Over 65 Years,01 To 18 Weeks,65700
General Surgery Service,Age,Over 65 Years,18 To 52 Weeks,39655
General Surgery Service,Age,Over 65 Years,Over 52 Weeks,2885
General Surgery Service,Age,Over 65 Years,Total,108415
General Surgery Service,Ethnicity,99: Not known,Unknown Clock Start,65
General Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,5495
General Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,2980
General Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,175
General Surgery Service,Ethnicity,99: Not known,Total,8715
General Surgery Service,Ethnicity,A: British,Unknown Clock Start,330
General Surgery Service,Ethnicity,A: British,01 To 18 Weeks,133565
General Surgery Service,Ethnicity,A: British,18 To 52 Weeks,84425
General Surgery Service,Ethnicity,A: British,Over 52 Weeks,6405
General Surgery Service,Ethnicity,A: British,Total,224730
General Surgery Service,Ethnicity,B: Irish,Unknown Clock Start,10
General Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,1065
General Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,750
General Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,60
General Surgery Service,Ethnicity,B: Irish,Total,1880
General Surgery Service,Ethnicity,C: Any other white background,Unknown Clock Start,35
General Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,12050
General Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8895
General Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,695
General Surgery Service,Ethnicity,C: Any other white background,Total,21675
General Surgery Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
General Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,605
General Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,430
General Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,25
General Surgery Service,Ethnicity,D: White and Black Caribbean,Total,1060
General Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,330
General Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,235
General Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,15
General Surgery Service,Ethnicity,E: White and Black African,Total,580
General Surgery Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
General Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,425
General Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,275
General Surgery Service,Ethnicity,F: White and Asian,Over 52 Weeks,20
General Surgery Service,Ethnicity,F: White and Asian,Total,720
General Surgery Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
General Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1185
General Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,805
General Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,60
General Surgery Service,Ethnicity,G: Any other mixed background,Total,2050
General Surgery Service,Ethnicity,H: Indian,Unknown Clock Start,10
General Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,5020
General Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,3590
General Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,215
General Surgery Service,Ethnicity,H: Indian,Total,8835
General Surgery Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
General Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4270
General Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,2840
General Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,160
General Surgery Service,Ethnicity,J: Pakistani,Total,7270
General Surgery Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
General Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1835
General Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1250
General Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,110
General Surgery Service,Ethnicity,K: Bangladeshi,Total,3195
General Surgery Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,15
General Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3780
General Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2730
General Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,190
General Surgery Service,Ethnicity,L: Any other Asian background,Total,6715
General Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2205
General Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1600
General Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,135
General Surgery Service,Ethnicity,M: Caribbean,Total,3945
General Surgery Service,Ethnicity,N: African,Unknown Clock Start,*
General Surgery Service,Ethnicity,N: African,01 To 18 Weeks,3435
General Surgery Service,Ethnicity,N: African,18 To 52 Weeks,2620
General Surgery Service,Ethnicity,N: African,Over 52 Weeks,225
General Surgery Service,Ethnicity,N: African,Total,6285
General Surgery Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
General Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1660
General Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1195
