Treatment Function Code,Metric,Category,Waiting Bands,Count
Gastroenterology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8060
Gastroenterology Service,Ethnicity,C: Any other white background,Over 52 Weeks,295
Gastroenterology Service,Ethnicity,C: Any other white background,Total,23415
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,680
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,440
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,10
Gastroenterology Service,Ethnicity,D: White and Black Caribbean,Total,1135
Gastroenterology Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,460
Gastroenterology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,265
Gastroenterology Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Gastroenterology Service,Ethnicity,E: White and Black African,Total,730
Gastroenterology Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,610
Gastroenterology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,370
Gastroenterology Service,Ethnicity,F: White and Asian,Over 52 Weeks,10
Gastroenterology Service,Ethnicity,F: White and Asian,Total,995
Gastroenterology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1575
Gastroenterology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,925
Gastroenterology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,40
Gastroenterology Service,Ethnicity,G: Any other mixed background,Total,2540
Gastroenterology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,H: Indian,01 To 18 Weeks,6395
Gastroenterology Service,Ethnicity,H: Indian,18 To 52 Weeks,3745
Gastroenterology Service,Ethnicity,H: Indian,Over 52 Weeks,100
Gastroenterology Service,Ethnicity,H: Indian,Total,10245
Gastroenterology Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,5910
Gastroenterology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3735
Gastroenterology Service,Ethnicity,J: Pakistani,Over 52 Weeks,90
Gastroenterology Service,Ethnicity,J: Pakistani,Total,9740
Gastroenterology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2485
Gastroenterology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1535
Gastroenterology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,35
Gastroenterology Service,Ethnicity,K: Bangladeshi,Total,4060
Gastroenterology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,10
Gastroenterology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5500
Gastroenterology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2990
Gastroenterology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,95
Gastroenterology Service,Ethnicity,L: Any other Asian background,Total,8595
Gastroenterology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2605
Gastroenterology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1385
Gastroenterology Service,Ethnicity,M: Caribbean,Over 52 Weeks,30
Gastroenterology Service,Ethnicity,M: Caribbean,Total,4025
Gastroenterology Service,Ethnicity,N: African,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,N: African,01 To 18 Weeks,4180
Gastroenterology Service,Ethnicity,N: African,18 To 52 Weeks,2365
Gastroenterology Service,Ethnicity,N: African,Over 52 Weeks,85
Gastroenterology Service,Ethnicity,N: African,Total,6625
Gastroenterology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1965
Gastroenterology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1140
Gastroenterology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,40
Gastroenterology Service,Ethnicity,P: Any other Black background,Total,3150
Gastroenterology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,R: Chinese,01 To 18 Weeks,1105
Gastroenterology Service,Ethnicity,R: Chinese,18 To 52 Weeks,615
Gastroenterology Service,Ethnicity,R: Chinese,Over 52 Weeks,20
Gastroenterology Service,Ethnicity,R: Chinese,Total,1745
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Gastroenterology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2915
Gastroenterology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1435
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,35
Gastroenterology Service,Ethnicity,S: Any other ethnic group,Total,4390
Gastroenterology Service,Ethnicity,Z: Not stated,Unknown Clock Start,15
Gastroenterology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9920
Gastroenterology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,5010
Gastroenterology Service,Ethnicity,Z: Not stated,Over 52 Weeks,190
Gastroenterology Service,Ethnicity,Z: Not stated,Total,15135
Gastroenterology Service,IMD,1,Unknown Clock Start,10
Gastroenterology Service,IMD,1,01 To 18 Weeks,24905
Gastroenterology Service,IMD,1,18 To 52 Weeks,14785
Gastroenterology Service,IMD,1,Over 52 Weeks,520
Gastroenterology Service,IMD,1,Total,40215
Gastroenterology Service,IMD,10,Unknown Clock Start,90
Gastroenterology Service,IMD,10,01 To 18 Weeks,20275
Gastroenterology Service,IMD,10,18 To 52 Weeks,10790
Gastroenterology Service,IMD,10,Over 52 Weeks,390
Gastroenterology Service,IMD,10,Total,31545
Gastroenterology Service,IMD,2,Unknown Clock Start,15
Gastroenterology Service,IMD,2,01 To 18 Weeks,25000
Gastroenterology Service,IMD,2,18 To 52 Weeks,14350
Gastroenterology Service,IMD,2,Over 52 Weeks,455
Gastroenterology Service,IMD,2,Total,39815
Gastroenterology Service,IMD,3,Unknown Clock Start,20
Gastroenterology Service,IMD,3,01 To 18 Weeks,24705
Gastroenterology Service,IMD,3,18 To 52 Weeks,14015
Gastroenterology Service,IMD,3,Over 52 Weeks,520
Gastroenterology Service,IMD,3,Total,39260
Gastroenterology Service,IMD,4,Unknown Clock Start,30
Gastroenterology Service,IMD,4,01 To 18 Weeks,24230
Gastroenterology Service,IMD,4,18 To 52 Weeks,13145
Gastroenterology Service,IMD,4,Over 52 Weeks,470
Gastroenterology Service,IMD,4,Total,37875
Gastroenterology Service,IMD,5,Unknown Clock Start,20
Gastroenterology Service,IMD,5,01 To 18 Weeks,23630
Gastroenterology Service,IMD,5,18 To 52 Weeks,12590
Gastroenterology Service,IMD,5,Over 52 Weeks,425
Gastroenterology Service,IMD,5,Total,36665
Gastroenterology Service,IMD,6,Unknown Clock Start,30
Gastroenterology Service,IMD,6,01 To 18 Weeks,23825
Gastroenterology Service,IMD,6,18 To 52 Weeks,12430
Gastroenterology Service,IMD,6,Over 52 Weeks,460
Gastroenterology Service,IMD,6,Total,36740
Gastroenterology Service,IMD,7,Unknown Clock Start,35
Gastroenterology Service,IMD,7,01 To 18 Weeks,22785
Gastroenterology Service,IMD,7,18 To 52 Weeks,12275
Gastroenterology Service,IMD,7,Over 52 Weeks,465
Gastroenterology Service,IMD,7,Total,35565
Gastroenterology Service,IMD,8,Unknown Clock Start,40
Gastroenterology Service,IMD,8,01 To 18 Weeks,22995
Gastroenterology Service,IMD,8,18 To 52 Weeks,12135
Gastroenterology Service,IMD,8,Over 52 Weeks,455
Gastroenterology Service,IMD,8,Total,35630
Gastroenterology Service,IMD,9,Unknown Clock Start,55
Gastroenterology Service,IMD,9,01 To 18 Weeks,21965
Gastroenterology Service,IMD,9,18 To 52 Weeks,11760
Gastroenterology Service,IMD,9,Over 52 Weeks,445
Gastroenterology Service,IMD,9,Total,34230
Gastroenterology Service,Sex,Female,Unknown Clock Start,200
Gastroenterology Service,Sex,Female,01 To 18 Weeks,127565
Gastroenterology Service,Sex,Female,18 To 52 Weeks,74280
Gastroenterology Service,Sex,Female,Over 52 Weeks,2600
Gastroenterology Service,Sex,Female,Total,204645
Gastroenterology Service,Sex,Male,Unknown Clock Start,140
Gastroenterology Service,Sex,Male,01 To 18 Weeks,97170
Gastroenterology Service,Sex,Male,18 To 52 Weeks,51115
Gastroenterology Service,Sex,Male,Over 52 Weeks,1660
Gastroenterology Service,Sex,Male,Total,150080
General Internal Medicine Service,Age,0-18 Years,01 To 18 Weeks,290
General Internal Medicine Service,Age,0-18 Years,18 To 52 Weeks,115
General Internal Medicine Service,Age,0-18 Years,Over 52 Weeks,*
General Internal Medicine Service,Age,0-18 Years,Total,415
General Internal Medicine Service,Age,19-64 Years,Unknown Clock Start,20
General Internal Medicine Service,Age,19-64 Years,01 To 18 Weeks,10095
General Internal Medicine Service,Age,19-64 Years,18 To 52 Weeks,5585
General Internal Medicine Service,Age,19-64 Years,Over 52 Weeks,235
General Internal Medicine Service,Age,19-64 Years,Total,15930
General Internal Medicine Service,Age,Over 65 Years,Unknown Clock Start,20
General Internal Medicine Service,Age,Over 65 Years,01 To 18 Weeks,7885
General Internal Medicine Service,Age,Over 65 Years,18 To 52 Weeks,3340
General Internal Medicine Service,Age,Over 65 Years,Over 52 Weeks,90
General Internal Medicine Service,Age,Over 65 Years,Total,11335
General Internal Medicine Service,Ethnicity,99: Not known,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,99: Not known,01 To 18 Weeks,545
General Internal Medicine Service,Ethnicity,99: Not known,18 To 52 Weeks,420
General Internal Medicine Service,Ethnicity,99: Not known,Over 52 Weeks,15
General Internal Medicine Service,Ethnicity,99: Not known,Total,980
General Internal Medicine Service,Ethnicity,A: British,Unknown Clock Start,35
General Internal Medicine Service,Ethnicity,A: British,01 To 18 Weeks,13250
General Internal Medicine Service,Ethnicity,A: British,18 To 52 Weeks,6000
General Internal Medicine Service,Ethnicity,A: British,Over 52 Weeks,220
General Internal Medicine Service,Ethnicity,A: British,Total,19500
General Internal Medicine Service,Ethnicity,B: Irish,01 To 18 Weeks,120
General Internal Medicine Service,Ethnicity,B: Irish,18 To 52 Weeks,55
General Internal Medicine Service,Ethnicity,B: Irish,Total,175
General Internal Medicine Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,C: Any other white background,01 To 18 Weeks,1125
General Internal Medicine Service,Ethnicity,C: Any other white background,18 To 52 Weeks,810
General Internal Medicine Service,Ethnicity,C: Any other white background,Over 52 Weeks,35
General Internal Medicine Service,Ethnicity,C: Any other white background,Total,1980
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,65
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,50
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,D: White and Black Caribbean,Total,115
General Internal Medicine Service,Ethnicity,E: White and Black African,01 To 18 Weeks,40
General Internal Medicine Service,Ethnicity,E: White and Black African,18 To 52 Weeks,25
General Internal Medicine Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,E: White and Black African,Total,70
General Internal Medicine Service,Ethnicity,F: White and Asian,01 To 18 Weeks,45
General Internal Medicine Service,Ethnicity,F: White and Asian,18 To 52 Weeks,30
General Internal Medicine Service,Ethnicity,F: White and Asian,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,F: White and Asian,Total,75
General Internal Medicine Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,120
General Internal Medicine Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,85
General Internal Medicine Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,G: Any other mixed background,Total,205
General Internal Medicine Service,Ethnicity,H: Indian,01 To 18 Weeks,435
General Internal Medicine Service,Ethnicity,H: Indian,18 To 52 Weeks,205
General Internal Medicine Service,Ethnicity,H: Indian,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,H: Indian,Total,645
General Internal Medicine Service,Ethnicity,J: Pakistani,01 To 18 Weeks,295
General Internal Medicine Service,Ethnicity,J: Pakistani,18 To 52 Weeks,110
General Internal Medicine Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,J: Pakistani,Total,405
General Internal Medicine Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,155
General Internal Medicine Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,90
General Internal Medicine Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,K: Bangladeshi,Total,250
General Internal Medicine Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,410
General Internal Medicine Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,240
General Internal Medicine Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,10
General Internal Medicine Service,Ethnicity,L: Any other Asian background,Total,655
General Internal Medicine Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,M: Caribbean,01 To 18 Weeks,255
General Internal Medicine Service,Ethnicity,M: Caribbean,18 To 52 Weeks,170
General Internal Medicine Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,M: Caribbean,Total,430
General Internal Medicine Service,Ethnicity,N: African,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,N: African,01 To 18 Weeks,400
General Internal Medicine Service,Ethnicity,N: African,18 To 52 Weeks,195
General Internal Medicine Service,Ethnicity,N: African,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,N: African,Total,600
General Internal Medicine Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,200
General Internal Medicine Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,120
General Internal Medicine Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,P: Any other Black background,Total,320
General Internal Medicine Service,Ethnicity,R: Chinese,01 To 18 Weeks,65
General Internal Medicine Service,Ethnicity,R: Chinese,18 To 52 Weeks,60
General Internal Medicine Service,Ethnicity,R: Chinese,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,R: Chinese,Total,130
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,215
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,120
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
General Internal Medicine Service,Ethnicity,S: Any other ethnic group,Total,340
General Internal Medicine Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
General Internal Medicine Service,Ethnicity,Z: Not stated,01 To 18 Weeks,645
General Internal Medicine Service,Ethnicity,Z: Not stated,18 To 52 Weeks,265
General Internal Medicine Service,Ethnicity,Z: Not stated,Over 52 Weeks,15
General Internal Medicine Service,Ethnicity,Z: Not stated,Total,925
General Internal Medicine Service,IMD,1,01 To 18 Weeks,1435
General Internal Medicine Service,IMD,1,18 To 52 Weeks,445
General Internal Medicine Service,IMD,1,Over 52 Weeks,10
General Internal Medicine Service,IMD,1,Total,1885
General Internal Medicine Service,IMD,10,Unknown Clock Start,10
General Internal Medicine Service,IMD,10,01 To 18 Weeks,1645
General Internal Medicine Service,IMD,10,18 To 52 Weeks,790
General Internal Medicine Service,IMD,10,Over 52 Weeks,40
General Internal Medicine Service,IMD,10,Total,2485
General Internal Medicine Service,IMD,2,01 To 18 Weeks,1675
General Internal Medicine Service,IMD,2,18 To 52 Weeks,870
General Internal Medicine Service,IMD,2,Over 52 Weeks,25
General Internal Medicine Service,IMD,2,Total,2570
General Internal Medicine Service,IMD,3,Unknown Clock Start,*
General Internal Medicine Service,IMD,3,01 To 18 Weeks,1810
General Internal Medicine Service,IMD,3,18 To 52 Weeks,1015
General Internal Medicine Service,IMD,3,Over 52 Weeks,40
General Internal Medicine Service,IMD,3,Total,2860
General Internal Medicine Service,IMD,4,Unknown Clock Start,*
General Internal Medicine Service,IMD,4,01 To 18 Weeks,1950
General Internal Medicine Service,IMD,4,18 To 52 Weeks,1060
General Internal Medicine Service,IMD,4,Over 52 Weeks,35
General Internal Medicine Service,IMD,4,Total,3050
General Internal Medicine Service,IMD,5,Unknown Clock Start,*
General Internal Medicine Service,IMD,5,01 To 18 Weeks,1950
General Internal Medicine Service,IMD,5,18 To 52 Weeks,1030
General Internal Medicine Service,IMD,5,Over 52 Weeks,30
General Internal Medicine Service,IMD,5,Total,3010
General Internal Medicine Service,IMD,6,Unknown Clock Start,*
General Internal Medicine Service,IMD,6,01 To 18 Weeks,1930
General Internal Medicine Service,IMD,6,18 To 52 Weeks,960
General Internal Medicine Service,IMD,6,Over 52 Weeks,25
General Internal Medicine Service,IMD,6,Total,2920
General Internal Medicine Service,IMD,7,Unknown Clock Start,*
General Internal Medicine Service,IMD,7,01 To 18 Weeks,1930
General Internal Medicine Service,IMD,7,18 To 52 Weeks,885
General Internal Medicine Service,IMD,7,Over 52 Weeks,35
General Internal Medicine Service,IMD,7,Total,2850
General Internal Medicine Service,IMD,8,Unknown Clock Start,10
General Internal Medicine Service,IMD,8,01 To 18 Weeks,1840
General Internal Medicine Service,IMD,8,18 To 52 Weeks,885
General Internal Medicine Service,IMD,8,Over 52 Weeks,40
General Internal Medicine Service,IMD,8,Total,2775
General Internal Medicine Service,IMD,9,Unknown Clock Start,*
General Internal Medicine Service,IMD,9,01 To 18 Weeks,1765
General Internal Medicine Service,IMD,9,18 To 52 Weeks,890
General Internal Medicine Service,IMD,9,Over 52 Weeks,40
General Internal Medicine Service,IMD,9,Total,2695
General Internal Medicine Service,Sex,Female,Unknown Clock Start,25
General Internal Medicine Service,Sex,Female,01 To 18 Weeks,9445
General Internal Medicine Service,Sex,Female,18 To 52 Weeks,3945
General Internal Medicine Service,Sex,Female,Over 52 Weeks,165
General Internal Medicine Service,Sex,Female,Total,13580
General Internal Medicine Service,Sex,Male,Unknown Clock Start,15
General Internal Medicine Service,Sex,Male,01 To 18 Weeks,6050
General Internal Medicine Service,Sex,Male,18 To 52 Weeks,2375
General Internal Medicine Service,Sex,Male,Over 52 Weeks,120
General Internal Medicine Service,Sex,Male,Total,8555
General Surgery Service,Age,0-18 Years,Unknown Clock Start,*
General Surgery Service,Age,0-18 Years,01 To 18 Weeks,2225
General Surgery Service,Age,0-18 Years,18 To 52 Weeks,1420
General Surgery Service,Age,0-18 Years,Over 52 Weeks,95
General Surgery Service,Age,0-18 Years,Total,3735
General Surgery Service,Age,19-64 Years,Unknown Clock Start,190
General Surgery Service,Age,19-64 Years,01 To 18 Weeks,112515
General Surgery Service,Age,19-64 Years,18 To 52 Weeks,84160
General Surgery Service,Age,19-64 Years,Over 52 Weeks,5350
General Surgery Service,Age,19-64 Years,Total,202215
General Surgery Service,Age,Over 65 Years,Unknown Clock Start,125
General Surgery Service,Age,Over 65 Years,01 To 18 Weeks,62125
General Surgery Service,Age,Over 65 Years,18 To 52 Weeks,41945
General Surgery Service,Age,Over 65 Years,Over 52 Weeks,2610
General Surgery Service,Age,Over 65 Years,Total,106810
General Surgery Service,Ethnicity,99: Not known,Unknown Clock Start,*
General Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,4155
General Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,2980
General Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,160
General Surgery Service,Ethnicity,99: Not known,Total,7300
General Surgery Service,Ethnicity,A: British,Unknown Clock Start,235
General Surgery Service,Ethnicity,A: British,01 To 18 Weeks,128025
General Surgery Service,Ethnicity,A: British,18 To 52 Weeks,89355
General Surgery Service,Ethnicity,A: British,Over 52 Weeks,5665
General Surgery Service,Ethnicity,A: British,Total,223275
General Surgery Service,Ethnicity,B: Irish,Unknown Clock Start,*
General Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,1065
General Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,700
General Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,50
General Surgery Service,Ethnicity,B: Irish,Total,1820
General Surgery Service,Ethnicity,C: Any other white background,Unknown Clock Start,20
General Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,11730
General Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9045
General Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,620
General Surgery Service,Ethnicity,C: Any other white background,Total,21420
General Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,535
General Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,450
General Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,25
General Surgery Service,Ethnicity,D: White and Black Caribbean,Total,1010
General Surgery Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
General Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,320
General Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,255
General Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,10
General Surgery Service,Ethnicity,E: White and Black African,Total,590
General Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,410
General Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,300
General Surgery Service,Ethnicity,F: White and Asian,Over 52 Weeks,15
General Surgery Service,Ethnicity,F: White and Asian,Total,720
General Surgery Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
General Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1115
General Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,915
General Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,55
General Surgery Service,Ethnicity,G: Any other mixed background,Total,2080
General Surgery Service,Ethnicity,H: Indian,Unknown Clock Start,*
General Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,4655
General Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,3635
General Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,215
General Surgery Service,Ethnicity,H: Indian,Total,8510
General Surgery Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
General Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,3855
General Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,2970
General Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,125
General Surgery Service,Ethnicity,J: Pakistani,Total,6955
General Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1600
General Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1355
General Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,85
General Surgery Service,Ethnicity,K: Bangladeshi,Total,3040
General Surgery Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
General Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3635
General Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,2860
General Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,195
General Surgery Service,Ethnicity,L: Any other Asian background,Total,6695
General Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2005
General Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1650
General Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,115
General Surgery Service,Ethnicity,M: Caribbean,Total,3775
General Surgery Service,Ethnicity,N: African,Unknown Clock Start,*
General Surgery Service,Ethnicity,N: African,01 To 18 Weeks,3210
General Surgery Service,Ethnicity,N: African,18 To 52 Weeks,2735
General Surgery Service,Ethnicity,N: African,Over 52 Weeks,190
General Surgery Service,Ethnicity,N: African,Total,6140
General Surgery Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
General Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1560
General Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1305
General Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,85
General Surgery Service,Ethnicity,P: Any other Black background,Total,2955
General Surgery Service,Ethnicity,R: Chinese,Unknown Clock Start,*
General Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,640
General Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,475
General Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,40
General Surgery Service,Ethnicity,R: Chinese,Total,1155
General Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1970
General Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1540
General Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,105
General Surgery Service,Ethnicity,S: Any other ethnic group,Total,3610
General Surgery Service,Ethnicity,Z: Not stated,Unknown Clock Start,35
General Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,8240
General Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,5450
General Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,310
General Surgery Service,Ethnicity,Z: Not stated,Total,14035
General Surgery Service,IMD,1,Unknown Clock Start,20
General Surgery Service,IMD,1,01 To 18 Weeks,16730
General Surgery Service,IMD,1,18 To 52 Weeks,12345
General Surgery Service,IMD,1,Over 52 Weeks,655
General Surgery Service,IMD,1,Total,29745
General Surgery Service,IMD,10,Unknown Clock Start,30
General Surgery Service,IMD,10,01 To 18 Weeks,15350
General Surgery Service,IMD,10,18 To 52 Weeks,9880
General Surgery Service,IMD,10,Over 52 Weeks,565
General Surgery Service,IMD,10,Total,25830
General Surgery Service,IMD,2,Unknown Clock Start,25
General Surgery Service,IMD,2,01 To 18 Weeks,18525
General Surgery Service,IMD,2,18 To 52 Weeks,14450
General Surgery Service,IMD,2,Over 52 Weeks,930
General Surgery Service,IMD,2,Total,33930
General Surgery Service,IMD,3,Unknown Clock Start,30
General Surgery Service,IMD,3,01 To 18 Weeks,18660
General Surgery Service,IMD,3,18 To 52 Weeks,14260
General Surgery Service,IMD,3,Over 52 Weeks,965
General Surgery Service,IMD,3,Total,33920
General Surgery Service,IMD,4,Unknown Clock Start,40
General Surgery Service,IMD,4,01 To 18 Weeks,17850
General Surgery Service,IMD,4,18 To 52 Weeks,13065
General Surgery Service,IMD,4,Over 52 Weeks,905
General Surgery Service,IMD,4,Total,31860
General Surgery Service,IMD,5,Unknown Clock Start,40
General Surgery Service,IMD,5,01 To 18 Weeks,18100
General Surgery Service,IMD,5,18 To 52 Weeks,13140
General Surgery Service,IMD,5,Over 52 Weeks,865
General Surgery Service,IMD,5,Total,32145
General Surgery Service,IMD,6,Unknown Clock Start,25
General Surgery Service,IMD,6,01 To 18 Weeks,17750
General Surgery Service,IMD,6,18 To 52 Weeks,12645
General Surgery Service,IMD,6,Over 52 Weeks,760
General Surgery Service,IMD,6,Total,31180
General Surgery Service,IMD,7,Unknown Clock Start,45
General Surgery Service,IMD,7,01 To 18 Weeks,17330
General Surgery Service,IMD,7,18 To 52 Weeks,12130
General Surgery Service,IMD,7,Over 52 Weeks,720
General Surgery Service,IMD,7,Total,30220
General Surgery Service,IMD,8,Unknown Clock Start,30
General Surgery Service,IMD,8,01 To 18 Weeks,17540
General Surgery Service,IMD,8,18 To 52 Weeks,11925
General Surgery Service,IMD,8,Over 52 Weeks,765
General Surgery Service,IMD,8,Total,30260
General Surgery Service,IMD,9,Unknown Clock Start,20
General Surgery Service,IMD,9,01 To 18 Weeks,16255
General Surgery Service,IMD,9,18 To 52 Weeks,10985
General Surgery Service,IMD,9,Over 52 Weeks,770
General Surgery Service,IMD,9,Total,28030
